ADMIN0,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Ethiopia,Somali,Daawa,2009-10-01,0.0,0.0,258452.515625,448.92193603515625,0.0,0.0,0.0,258901.453125,0.0,0.0,0.0,3189.83740234375,255711.59375,0.0,0.0,0,0.0,0.0,258901.43756103519,258901.43756103519,258901.453125,258901.453125,258901.43115234372,258901.43115234372,0.0,0.0,99.82660508173916,0.17339491826086306,0.0,258901.43756103519,100.0,448.92193603515625,0.17339491826086306,0.0,0.0,0.0,0.0,100.0,0.0,0.0,258901.453125,100.0,0.0,0.0,0.0,0.0,0.0,1.2320663459240493,98.76793365407595,0.0,0.0,255711.59375,98.76793365407595,0.0,0.0,3189.83740234375,1.2320663459240493,-1.2320663459240535,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Somali,Afder,2009-10-01,0.0,0.0,306.75018310546875,499811.3125,0.0,0.0,0.0,500118.0625,0.0,0.0,0.0,0.0,500118.0625,0.0,0.0,0,0.0,0.0,500118.06268310547,500118.06268310547,500118.0625,500118.0625,500118.0625,500118.0625,0.0,0.0,0.06133555374100491,99.938664446259,0.0,500118.06268310547,100.0,499811.3125,99.938664446259,0.0,0.0,0.0,0.0,100.0,0.0,0.0,500118.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,500118.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Sidama,Sidama,2009-10-01,263774.65625,685210.75,2747800.25,0.0,0.0,263774.65625,3433011.25,0.0,0.0,0.0,263774.65625,3433011.25,0.0,0.0,0.0,0,0.0,0.0,3696785.65625,3696785.65625,3696785.90625,3696785.90625,3696785.90625,3696785.90625,7.13524344599334,18.535311855085325,74.32944469892135,0.0,0.0,2747800.25,74.32944469892135,0.0,0.0,948985.40625,25.670555301078657,7.135242963463132,92.86475703653689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696785.90625,100.0,7.135242963463132,92.86475703653689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696785.90625,100.0,-74.32944469892135,-74.32944469892135,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,SNNP,Yem Special,2009-10-01,97229.640625,0.0,1790.27294921875,0.0,0.0,97229.640625,1790.27294921875,0.0,0.0,0.0,97229.640625,1790.27294921875,0.0,0.0,0.0,0,0.0,0.0,99019.91357421876,99019.91357421876,99019.91357421876,99019.91357421876,99019.91357421876,99019.91357421876,98.19200715836122,0.0,1.8079928416387483,0.0,0.0,1790.27294921875,1.8079928416387483,0.0,0.0,97229.640625,98.19200715836122,98.19200715836122,1.8079928416387483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99019.91357421876,100.0,98.19200715836122,1.8079928416387483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99019.91357421876,100.0,-1.8079928416387483,-1.8079928416387483,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Somali,Liban,2009-10-01,59.55426406860352,0.0,202221.140625,193999.71875,0.0,59.55426406860352,0.0,396220.875,0.0,0.0,59.55426406860352,0.0,396220.875,0.0,0.0,0,0.0,0.0,396280.4136390686,396280.4136390686,396280.4292640686,396280.4292640686,396280.4292640686,396280.4292640686,0.015028313794697259,0.0,51.029809615870285,48.95516207033501,0.0,396220.859375,99.9849716862053,193999.71875,48.95516207033501,59.55426406860352,0.015028313794697259,0.01502831320214364,0.0,99.98497168679785,0.0,0.0,396220.875,99.98497168679785,0.0,0.0,59.55426406860352,0.01502831320214364,0.01502831320214364,0.0,99.98497168679785,0.0,0.0,396220.875,99.98497168679785,0.0,0.0,59.55426406860352,0.01502831320214364,5.925500090597782e-10,5.925500090597782e-10,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,West Guji,2009-10-01,75809.015625,0.0,1017066.9375,0.0,0.0,75809.015625,1012020.0,5046.87451171875,0.0,0.0,75809.015625,1012020.0,5046.87451171875,0.0,0.0,0,0.0,0.0,1092875.953125,1092875.953125,1092875.8901367188,1092875.8901367188,1092875.8901367188,1092875.8901367188,6.936653277824401,0.0,93.0633467221756,0.0,0.0,1017066.9375,93.0633467221756,0.0,0.0,75809.015625,6.936653277824401,6.936653677620822,92.60154873335124,0.4617975890279166,0.0,0.0,5046.87451171875,0.4617975890279166,0.0,0.0,1087829.015625,99.53820241097208,6.936653677620822,92.60154873335124,0.4617975890279166,0.0,0.0,5046.87451171875,0.4617975890279166,0.0,0.0,1087829.015625,99.53820241097208,-92.60154913314769,-92.60154913314769,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Dire Dawa,Dire Dawa rural,2009-10-01,0.0,167319.109375,2049.182373046875,0.0,0.0,0.0,169368.296875,0.0,0.0,0.0,0.0,169017.28125,351.0048522949219,0.0,0.0,0,0.0,0.0,169368.29174804688,169368.29174804688,169368.296875,169368.296875,169368.28610229492,169368.28610229492,0.0,98.79010270936944,1.2098972906305558,0.0,0.0,2049.182373046875,1.2098972906305558,0.0,0.0,167319.109375,98.79010270936944,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169368.296875,100.0,0.0,99.79275644787306,0.2072435521269444,0.0,0.0,351.0048522949219,0.2072435521269444,0.0,0.0,169017.28125,99.79275644787306,-1.0026537385036116,-1.2098972906305558,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,South West Shewa,2009-10-01,1076372.625,3883.4677734375,2261.615478515625,0.0,0.0,1076372.625,6145.0830078125,0.0,0.0,0.0,1076372.625,6145.0830078125,0.0,0.0,0.0,0,0.0,0.0,1082517.7082519531,1082517.7082519531,1082517.7080078123,1082517.7080078123,1082517.7080078123,1082517.7080078123,99.4323341590526,0.3587440412137473,0.2089217997336668,0.0,0.0,2261.615478515625,0.2089217997336668,0.0,0.0,1080256.0927734377,99.79107820026634,99.43233418147759,0.5676658185224025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082517.7080078123,100.0,99.43233418147759,0.5676658185224025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082517.7080078123,100.0,-0.2089217997336668,-0.2089217997336668,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Benishangul Gumz,Kemashi,2009-10-01,65436.08984375,37248.83203125,17273.541015625,0.0,0.0,119958.46875,0.0,0.0,0.0,0.0,119958.46875,0.0,0.0,0.0,0.0,0,0.0,0.0,119958.462890625,119958.462890625,119958.46875,119958.46875,119958.46875,119958.46875,54.54895658625847,31.05144158541988,14.399601828321662,0.0,0.0,17273.541015625,14.399601828321662,0.0,0.0,102684.921875,85.60039817167834,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119958.46875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119958.46875,100.0,-14.399601828321662,-14.399601828321662,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Benishangul Gumz,Asosa,2009-10-01,268698.5625,92442.6953125,0.0,0.0,0.0,361141.25,0.0,0.0,0.0,0.0,361141.25,0.0,0.0,0.0,0.0,0,0.0,0.0,361141.2578125,361141.2578125,361141.25,361141.25,361141.25,361141.25,74.40262132539421,25.5973786746058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361141.2578125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361141.25,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361141.25,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,West Gondar,2009-10-01,268798.96875,0.0,0.0,0.0,0.0,268798.96875,0.0,0.0,0.0,0.0,268798.96875,0.0,0.0,0.0,0.0,0,0.0,0.0,268798.96875,268798.96875,268798.96875,268798.96875,268798.96875,268798.96875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268798.96875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268798.96875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268798.96875,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,West Gojam,2009-10-01,2436560.0,0.0,0.0,0.0,195801.34375,2436560.0,0.0,0.0,0.0,195801.34375,2436560.0,0.0,0.0,0.0,195801.34375,0,0.0,0.0,2436560.0,2632361.34375,2436560.0,2632361.34375,2436560.0,2632361.34375,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436560.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436560.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436560.0,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,Wag Hamra,2009-10-01,0.0,372.40032958984375,484163.375,0.0,0.0,0.0,484535.75,0.0,0.0,0.0,0.0,484535.75,0.0,0.0,0.0,0,0.0,0.0,484535.7753295898,484535.7753295898,484535.75,484535.75,484535.75,484535.75,0.0,0.07685713801762738,99.92314286198237,0.0,0.0,484163.375,99.92314286198237,0.0,0.0,372.40032958984375,0.07685713801762738,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484535.75,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484535.75,100.0,-99.92314286198237,-99.92314286198237,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,South Wello,2009-10-01,844.1527709960938,1086043.375,1739277.125,0.0,230106.421875,844.1527709960938,2825320.75,0.0,0.0,230106.421875,844.1527709960938,2825230.25,90.5831527709961,0.0,230106.421875,0,0.0,0.0,2826164.652770996,3056271.074645996,2826164.902770996,3056271.324645996,2826164.985923767,3056271.407798767,0.029869199948007963,38.42817062817472,61.54196017187728,0.0,0.0,1739277.125,61.54196017187728,0.0,0.0,1086887.5277709959,38.45803982812273,0.029869197305805457,99.9701308026942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2826164.902770996,100.0,0.029869196426979727,99.96692564204771,0.003205161525323613,0.0,0.0,90.5831527709961,0.003205161525323613,0.0,0.0,2826074.402770996,99.99679483847471,-61.53875501035196,-61.54196017187728,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,South Gondar,2009-10-01,1265735.375,463578.59375,575011.3125,0.0,0.0,1265735.375,1038589.8125,0.0,0.0,0.0,1265735.375,1038589.8125,0.0,0.0,0.0,0,0.0,0.0,2304325.28125,2304325.28125,2304325.1875,2304325.1875,2304325.1875,2304325.1875,54.928676315758324,20.117758439838322,24.953565244403357,0.0,0.0,575011.3125,24.953565244403357,0.0,0.0,1729313.96875,75.04643475559664,54.92867855049647,45.07132144950353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304325.1875,100.0,54.92867855049647,45.07132144950353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304325.1875,100.0,-24.953565244403357,-24.953565244403357,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,Oromia,2009-10-01,0.0,78.92658996582031,527007.75,0.0,0.0,0.0,527086.6875,0.0,0.0,0.0,0.0,521131.3125,5955.3515625,0.0,0.0,0,0.0,0.0,527086.6765899658,527086.6765899658,527086.6875,527086.6875,527086.6640625,527086.6640625,0.0,0.014974119717167375,99.98502588028285,0.0,0.0,527007.75,99.98502588028285,0.0,0.0,78.92658996582031,0.014974119717167375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527086.6875,100.0,0.0,98.87013806864333,1.129861931356669,0.0,0.0,5955.3515625,1.129861931356669,0.0,0.0,521131.3125,98.87013806864333,-98.85516394892616,-99.98502588028285,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,North Wello,2009-10-01,0.0,142.78846740722656,1530826.25,0.0,32190.98046875,0.0,1530969.0,0.0,0.0,32190.98046875,0.0,1522436.75,8532.361328125,0.0,32190.98046875,0,0.0,0.0,1530969.0384674072,1563160.0189361572,1530969.0,1563159.98046875,1530969.111328125,1563160.091796875,0.0,0.009326672442061042,99.99067332755794,0.0,0.0,1530826.25,99.99067332755794,0.0,0.0,142.78846740722656,0.009326672442061042,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530969.0,100.0,0.0,99.44268233336706,0.5573176666329424,0.0,0.0,8532.361328125,0.5573176666329424,0.0,0.0,1522436.75,99.44268233336706,-99.433355660925,-99.99067332755794,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Benishangul Gumz,Mao Komo Special,2009-10-01,58402.1953125,0.0,0.0,0.0,0.0,58402.1953125,0.0,0.0,0.0,0.0,58402.1953125,0.0,0.0,0.0,0.0,0,0.0,0.0,58402.1953125,58402.1953125,58402.1953125,58402.1953125,58402.1953125,58402.1953125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58402.1953125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58402.1953125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58402.1953125,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,North Shewa (AM),2009-10-01,375789.8125,980470.9375,677479.8125,0.0,70339.078125,375789.8125,1657950.75,0.0,0.0,70339.078125,375789.8125,1656845.5,1105.337890625,0.0,70339.078125,0,0.0,0.0,2033740.5625,2104079.640625,2033740.5625,2104079.640625,2033740.650390625,2104079.728515625,18.477765523742907,48.210226789927646,33.31200768632946,0.0,0.0,677479.8125,33.31200768632946,0.0,0.0,1356260.75,66.68799231367053,18.477765523742907,81.5222344762571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033740.5625,100.0,18.477764725203347,81.46788528231295,0.0543499924836874,0.0,0.0,1105.337890625,0.0543499924836874,0.0,0.0,2032635.3125,99.94565000751629,-33.257657693845765,-33.31200768632946,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,East Gojam,2009-10-01,1968563.375,438496.625,0.0,0.0,72908.3359375,1968563.375,438496.625,0.0,0.0,72908.3359375,1968563.375,438496.625,0.0,0.0,72908.3359375,0,0.0,0.0,2407060.0,2479968.3359375,2407060.0,2479968.3359375,2407060.0,2479968.3359375,81.7828959394448,18.217104060555197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407060.0,100.0,81.7828959394448,18.217104060555197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407060.0,100.0,81.7828959394448,18.217104060555197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407060.0,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,Central Gondar,2009-10-01,1492102.875,164092.53125,631141.75,0.0,0.0,1492102.875,795234.25,0.0,0.0,0.0,1492102.875,795234.25,0.0,0.0,0.0,0,0.0,0.0,2287337.15625,2287337.15625,2287337.125,2287337.125,2287337.125,2287337.125,65.23318483778948,7.173954692321062,27.592860469889466,0.0,0.0,631141.75,27.592860469889466,0.0,0.0,1656195.40625,72.40713953011056,65.23318572901668,34.76681427098334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287337.125,100.0,65.23318572901668,34.76681427098334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287337.125,100.0,-27.592860469889466,-27.592860469889466,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,Awi,2009-10-01,1129277.75,0.0,0.0,0.0,0.0,1129277.75,0.0,0.0,0.0,0.0,1129277.75,0.0,0.0,0.0,0.0,0,0.0,0.0,1129277.75,1129277.75,1129277.75,1129277.75,1129277.75,1129277.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129277.75,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129277.75,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129277.75,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Afar,Kilbati /Zone2,2009-10-01,0.0,0.0,434241.9375,0.0,0.0,0.0,434241.9375,0.0,0.0,0.0,22.93279266357422,10488.2392578125,423730.78125,0.0,0.0,0,0.0,0.0,434241.9375,434241.9375,434241.9375,434241.9375,434241.9533004761,434241.9533004761,0.0,0.0,100.0,0.0,0.0,434241.9375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434241.9375,100.0,0.005281109411302261,2.415298470840081,97.57942041974864,0.0,0.0,423730.78125,97.57942041974864,0.0,0.0,10511.172050476074,2.4205795802513843,-2.4205795802513848,-100.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Afar,Hari /Zone 5,2009-10-01,0.0,19794.103515625,186559.59375,0.0,0.0,0.0,206353.703125,0.0,0.0,0.0,0.0,16669.54296875,189684.171875,0.0,0.0,0,0.0,0.0,206353.697265625,206353.697265625,206353.703125,206353.703125,206353.71484375,206353.71484375,0.0,9.592318324272815,90.40768167572719,0.0,0.0,186559.59375,90.40768167572719,0.0,0.0,19794.103515625,9.592318324272815,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206353.703125,100.0,0.0,8.078140479017833,91.92185952098215,0.0,0.0,189684.171875,91.92185952098215,0.0,0.0,16669.54296875,8.078140479017833,1.5141778452549914,-90.40768167572719,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Afar,Gabi /Zone 3,2009-10-01,3802.80322265625,193451.9375,3796.971923828125,0.0,0.0,3802.80322265625,197248.875,0.0,0.0,0.0,3802.80322265625,6053.27197265625,191195.625,0.0,0.0,0,0.0,0.0,201051.7126464844,201051.7126464844,201051.67822265625,201051.67822265625,201051.7001953125,201051.7001953125,1.8914552741676167,96.21998984915524,1.888554876677157,0.0,0.0,3796.971923828125,1.888554876677157,0.0,0.0,197254.74072265625,98.11144512332285,1.8914555980203287,98.1085444019797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201051.67822265625,100.0,1.8914553913058192,3.010803672277217,95.09774093641695,0.0,0.0,191195.625,95.09774093641695,0.0,0.0,9856.0751953125,4.9022590635830365,93.20918605973979,-1.888554876677157,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Afar,Fanti /Zone 4,2009-10-01,0.0,86.73908233642578,263082.3125,0.0,0.0,0.0,263169.0625,0.0,0.0,0.0,0.0,350.1669616699219,262818.875,0.0,0.0,0,0.0,0.0,263169.0515823364,263169.0515823364,263169.0625,263169.0625,263169.04196166986,263169.04196166986,0.0,0.03295945393840816,99.9670405460616,0.0,0.0,263082.3125,99.9670405460616,0.0,0.0,86.73908233642578,0.03295945393840816,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263169.0625,100.0,0.0,0.1330578091783771,99.86694219082165,0.0,0.0,262818.875,99.86694219082165,0.0,0.0,350.1669616699219,0.1330578091783771,-0.10009835523996458,-99.9670405460616,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Afar,Awsi /Zone 1,2009-10-01,0.0,281470.65625,182319.75,0.0,0.0,0.0,463781.65625,8.737299919128418,0.0,0.0,0.0,751.3948974609375,463039.0,0.0,0.0,0,0.0,0.0,463790.40625,463790.40625,463790.39354991907,463790.39354991907,463790.394897461,463790.394897461,0.0,60.689193320285504,39.310806679714496,0.0,0.0,182319.75,39.310806679714496,0.0,0.0,281470.65625,60.689193320285504,0.0,99.99811611019965,0.0018838898003582726,0.0,0.0,8.737299919128418,0.0018838898003582726,0.0,0.0,463781.65625,99.99811611019965,0.0,0.16201174188332704,99.83798825811668,0.0,0.0,463039.0,99.83798825811668,0.0,0.0,751.3948974609375,0.16201174188332704,60.52718157840218,-39.30892278991413,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,West Arsi,2009-10-01,1243228.375,26829.90625,1027143.8125,0.0,0.0,1243228.375,1053973.75,0.0,0.0,0.0,1243228.375,1053973.75,0.0,0.0,0.0,0,0.0,0.0,2297202.09375,2297202.09375,2297202.125,2297202.125,2297202.125,2297202.125,54.11924263792258,1.1679384379370084,44.71281892414042,0.0,0.0,1027143.8125,44.71281892414042,0.0,0.0,1270058.28125,55.28718107585958,54.119241901711185,45.880758098288794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297202.125,100.0,54.119241901711185,45.880758098288794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297202.125,100.0,-44.71281892414042,-44.71281892414042,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Amhara,North Gondar,2009-10-01,1571.38818359375,326281.5625,446073.125,0.0,0.0,1571.38818359375,772354.625,0.0,0.0,0.0,1571.38818359375,772354.625,0.0,0.0,0.0,0,0.0,0.0,773926.0756835938,773926.0756835938,773926.0131835938,773926.0131835938,773926.0131835938,773926.0131835938,0.20304112149287304,42.15926724161631,57.63769163689082,0.0,0.0,446073.125,57.63769163689082,0.0,0.0,327852.9506835937,42.362308363109186,0.2030411378898798,99.79695886211012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773926.0131835938,100.0,0.2030411378898798,99.79695886211012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773926.0131835938,100.0,-57.63769163689082,-57.63769163689082,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Benishangul Gumz,Metekel,2009-10-01,372458.8125,19.39797782897949,0.0,0.0,0.0,372478.21875,0.0,0.0,0.0,0.0,372478.21875,0.0,0.0,0.0,0.0,0,0.0,0.0,372478.210477829,372478.210477829,372478.21875,372478.21875,372478.21875,372478.21875,99.9947921845404,0.0052078154596197825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372478.210477829,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372478.21875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372478.21875,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Addis Ababa,Region 14,2009-10-01,51459.3125,0.0,0.0,0.0,3070314.5,51459.3125,0.0,0.0,0.0,3070314.5,51459.3125,0.0,0.0,0.0,3070314.5,0,0.0,0.0,51459.3125,3121773.8125,51459.3125,3121773.8125,51459.3125,3121773.8125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51459.3125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51459.3125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51459.3125,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Dire Dawa,Dire Dawa urban,2009-10-01,0.0,223921.78125,0.0,0.0,0.0,0.0,223921.78125,0.0,0.0,0.0,0.0,223921.78125,0.0,0.0,0.0,0,0.0,0.0,223921.78125,223921.78125,223921.78125,223921.78125,223921.78125,223921.78125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223921.78125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223921.78125,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223921.78125,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,Kelem Wellega,2009-10-01,951229.625,1041.41845703125,0.0,0.0,0.0,952271.0625,0.0,0.0,0.0,0.0,952271.125,0.0,0.0,0.0,0.0,0,0.0,0.0,952271.0434570312,952271.0434570312,952271.0625,952271.0625,952271.125,952271.125,99.89063844120993,0.10936155879008844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952271.0434570312,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952271.0625,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952271.125,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,Jimma,2009-10-01,3027111.75,2284.83349609375,55.534263610839844,0.0,0.0,3027111.75,2340.36767578125,0.0,0.0,0.0,3027111.75,2340.36767578125,0.0,0.0,0.0,0,0.0,0.0,3029452.117759705,3029452.117759705,3029452.1176757812,3029452.1176757812,3029452.1176757812,3029452.1176757812,99.92274617096649,0.07542068358497099,0.0018331454484881485,0.0,0.0,55.534263610839844,0.0018331454484881485,0.0,0.0,3029396.5834960938,99.99816685455153,99.92274617373465,0.07725382626535117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029452.1176757812,100.0,99.92274617373465,0.07725382626535117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029452.1176757812,100.0,-0.0018331454484881485,-0.0018331454484881485,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,Ilu Aba Bora,2009-10-01,841048.25,0.0,6.7180585861206055,0.0,0.0,841048.25,0.0,6.7180585861206055,0.0,0.0,841048.25,0.0,6.7180585861206055,0.0,0.0,0,0.0,0.0,841054.9680585861,841054.9680585861,841054.9680585861,841054.9680585861,841054.9680585861,841054.9680585861,99.999201234302,0.0,0.0007987656979933134,0.0,0.0,6.7180585861206055,0.0007987656979933134,0.0,0.0,841048.25,99.999201234302,99.999201234302,0.0,0.0007987656979933134,0.0,0.0,6.7180585861206055,0.0007987656979933134,0.0,0.0,841048.25,99.999201234302,99.999201234302,0.0,0.0007987656979933134,0.0,0.0,6.7180585861206055,0.0007987656979933134,0.0,0.0,841048.25,99.999201234302,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,Horo Gudru Wellega,2009-10-01,658905.0,5377.89208984375,0.0,0.0,0.0,658905.0,5377.89208984375,0.0,0.0,0.0,658905.0,5377.89208984375,0.0,0.0,0.0,0,0.0,0.0,664282.8920898439,664282.8920898439,664282.8920898439,664282.8920898439,664282.8920898439,664282.8920898439,99.19042140722229,0.8095785927776677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664282.8920898439,100.0,99.19042140722229,0.8095785927776677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664282.8920898439,100.0,99.19042140722229,0.8095785927776677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664282.8920898439,100.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Ethiopia,Oromia,Guji,2009-10-01,505930.03125,0.0,701757.25,0.0,0.0,505930.03125,499242.46875,202514.765625,0.0,0.0,505930.03125,499242.46875,202514.765625,0.0,0.0,0,0.0,0.0,1207687.28125,1207687.28125,1207687.265625,1207687.265625,1207687.265625,1207687.265625,41.89246993860398,0.0,58.10753006139603,0.0,0.0,701757.25,58.10753006139603,0.0,0.0,505930.03125,41.89246993860398,41.892470480606754,41.338720955348734,16.768808564044512,0.0,0.0,202514.765625,16.768808564044512,0.0,0.0,1005172.5,83.23119143595548,41.892470480606754,41.338720955348734,16.768808564044512,0.0,0.0,202514.765625,16.768808564044512,0.0,0.0,1005172.5,83.23119143595548,-41.33872149735151,-41.33872149735151,Oct - Dec 2009,Jan - Mar 2010
