,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
218,Oromia,East Hararge,2010-01-01,0.0,3297152.0,494.3450927734375,0.0,0.0,0.0,0.0,3297646.5,0.0,0.0,0.0,0.0,1481800.625,1815846.125,0.0,0,0.0,0.0,3297646.3450927734,3297646.3450927734,3297646.5,3297646.5,3297646.75,3297646.75
219,Oromia,East Shewa,2010-01-01,1073372.5,764033.75,0.0,0.0,0.0,1073372.5,717586.4375,46447.3203125,0.0,0.0,1073372.5,261875.6875,501076.40625,1081.61328125,0.0,0,0.0,0.0,1837406.25,1837406.25,1837406.2578125,1837406.2578125,1837406.20703125,1837406.20703125
220,Oromia,East Wellega,2010-01-01,1435189.625,13309.978515625,0.0,0.0,0.0,1445286.25,3213.29248046875,0.0,0.0,0.0,1432480.375,15514.8466796875,504.2117614746094,0.0,0.0,0,0.0,0.0,1448499.603515625,1448499.603515625,1448499.5424804688,1448499.5424804688,1448499.433441162,1448499.433441162
221,Oromia,Finfine Special,2010-01-01,783539.125,14553.28125,0.0,0.0,19987.46484375,783539.125,3275.72216796875,11277.5595703125,0.0,19987.46484375,783539.125,3275.72216796875,11277.5595703125,0.0,19987.46484375,0,0.0,0.0,798092.40625,818079.87109375,798092.4067382812,818079.8715820312,798092.4067382812,818079.8715820312
222,Oromia,Guji,2010-01-01,518635.46875,515435.71875,208878.515625,0.0,0.0,518635.46875,515435.71875,208878.515625,0.0,0.0,518635.46875,510764.1875,213550.09375,0.0,0.0,0,0.0,0.0,1242949.703125,1242949.703125,1242949.703125,1242949.703125,1242949.75,1242949.75
223,Oromia,Horo Gudru Wellega,2010-01-01,679750.375,5294.12646484375,0.0,0.0,0.0,674789.0625,10100.0537109375,155.37490844726562,0.0,0.0,674704.4375,5130.4482421875,5209.5537109375,0.0,0.0,0,0.0,0.0,685044.5014648438,685044.5014648438,685044.4911193848,685044.4911193848,685044.439453125,685044.439453125
224,Oromia,Ilu Aba Bora,2010-01-01,867200.375,0.0,6.021514415740967,0.0,0.0,867200.375,0.0,0.0,6.021514415740967,0.0,839381.625,27818.76953125,0.0,6.021514415740967,0.0,0,0.0,0.0,867206.3965144157,867206.3965144157,867206.3965144157,867206.3965144157,867206.4160456657,867206.4160456657
225,Oromia,Jimma,2010-01-01,3123669.5,2289.90234375,0.0,0.0,0.0,3125123.25,836.1829833984375,0.0,0.0,0.0,3123669.5,2057.953369140625,231.94894409179688,0.0,0.0,0,0.0,0.0,3125959.40234375,3125959.40234375,3125959.4329833984,3125959.4329833984,3125959.4023132324,3125959.4023132324
226,Oromia,Kelem Wellega,2010-01-01,983270.125,0.0,0.0,0.0,0.0,983270.125,0.0,0.0,0.0,0.0,983270.125,0.0,0.0,0.0,0.0,0,0.0,0.0,983270.125,983270.125,983270.125,983270.125,983270.125,983270.125
227,Oromia,North Shewa (OR),2010-01-01,574074.9375,857000.875,0.0,0.0,0.0,574074.9375,855395.6875,1605.1455078125,0.0,0.0,574074.9375,855274.0,1726.792236328125,0.0,0.0,0,0.0,0.0,1431075.8125,1431075.8125,1431075.7705078125,1431075.7705078125,1431075.7297363281,1431075.7297363281
228,Oromia,South West Shewa,2010-01-01,1109195.375,5966.2177734375,0.0,0.0,0.0,1109195.375,3637.001220703125,2329.216796875,0.0,0.0,1109195.375,3411.4521484375,2554.765869140625,0.0,0.0,0,0.0,0.0,1115161.5927734375,1115161.5927734375,1115161.5930175781,1115161.5930175781,1115161.5930175781,1115161.5930175781
229,Oromia,West Arsi,2010-01-01,1284238.375,1085321.75,0.0,0.0,0.0,871152.25,477939.96875,1020467.9375,0.0,0.0,871152.25,458518.25,277427.625,762462.0,0.0,0,0.0,0.0,2369560.125,2369560.125,2369560.15625,2369560.15625,2369560.125,2369560.125
230,Oromia,West Guji,2010-01-01,81848.359375,1044022.25,4953.548828125,0.0,0.0,81848.359375,1043692.625,5283.162109375,0.0,0.0,81848.359375,1037933.125,8352.197265625,2690.51220703125,0.0,0,0.0,0.0,1130824.158203125,1130824.158203125,1130824.146484375,1130824.146484375,1130824.1938476562,1130824.1938476562
231,Oromia,West Hararge,2010-01-01,0.0,2234617.5,0.0,0.0,0.0,0.0,5218.14013671875,2229399.25,0.0,0.0,0.0,5218.14013671875,1438755.875,790643.1875,0.0,0,0.0,0.0,2234617.5,2234617.5,2234617.3901367188,2234617.3901367188,2234617.2026367188,2234617.2026367188
232,Oromia,West Shewa,2010-01-01,635797.3125,1654066.125,0.0,0.0,0.0,884670.0625,605618.375,799574.9375,0.0,0.0,635797.3125,577086.3125,1076979.75,0.0,0.0,0,0.0,0.0,2289863.4375,2289863.4375,2289863.375,2289863.375,2289863.375,2289863.375
233,Oromia,West Wellega,2010-01-01,1578854.75,0.0,0.0,0.0,0.0,1577018.25,1836.376220703125,0.0,0.0,0.0,1577018.25,1836.376220703125,0.0,0.0,0.0,0,0.0,0.0,1578854.75,1578854.75,1578854.6262207031,1578854.6262207031,1578854.6262207031,1578854.6262207031
234,SNNP,Alle,2010-01-01,0.0,1590.369873046875,40077.53125,0.0,0.0,0.0,1750.8265380859375,39917.078125,0.0,0.0,0.0,992.4955444335938,758.3309326171875,39917.078125,0.0,0,0.0,0.0,41667.901123046875,41667.901123046875,41667.90466308594,41667.90466308594,41667.90460205078,41667.90460205078
235,SNNP,Amaro,2010-01-01,0.0,618.4193115234375,180290.84375,0.0,0.0,0.0,618.4193115234375,180290.84375,0.0,0.0,0.0,413.6673889160156,204.75198364257812,180290.84375,0.0,0,0.0,0.0,180909.26306152344,180909.26306152344,180909.26306152344,180909.26306152344,180909.2631225586,180909.2631225586
236,SNNP,Basketo,2010-01-01,59495.75,134.98739624023438,20.164024353027344,0.0,0.0,59495.75,155.15142822265625,0.0,0.0,0.0,59495.75,155.15142822265625,0.0,0.0,0.0,0,0.0,0.0,59650.90142059326,59650.90142059326,59650.901428222656,59650.901428222656,59650.901428222656,59650.901428222656
237,SNNP,Bench Sheko,2010-01-01,547681.8125,12.53398609161377,246.09390258789062,0.0,0.0,547681.8125,12.53398609161377,0.0,246.09390258789062,0.0,547681.8125,12.53398609161377,0.0,246.09390258789062,0.0,0,0.0,0.0,547940.4403886795,547940.4403886795,547940.4403886795,547940.4403886795,547940.4403886795,547940.4403886795
238,SNNP,Burji,2010-01-01,0.0,0.0,70035.84375,0.0,0.0,0.0,0.0,70035.84375,0.0,0.0,0.0,0.0,410.9228820800781,69624.921875,0.0,0,0.0,0.0,70035.84375,70035.84375,70035.84375,70035.84375,70035.84475708008,70035.84475708008
239,SNNP,Dawuro,2010-01-01,660.809814453125,591882.125,0.0,0.0,0.0,660.809814453125,395683.59375,196198.46875,0.0,0.0,660.809814453125,391725.0625,3979.20068359375,196177.828125,0.0,0,0.0,0.0,592542.9348144531,592542.9348144531,592542.8723144531,592542.8723144531,592542.9011230469,592542.9011230469
240,SNNP,Derashe,2010-01-01,0.0,4638.11083984375,91647.5625,0.0,0.0,0.0,4638.11083984375,91647.5625,0.0,0.0,0.0,2150.330322265625,2487.78076171875,91647.5625,0.0,0,0.0,0.0,96285.67333984375,96285.67333984375,96285.67333984375,96285.67333984375,96285.67358398438,96285.67358398438
241,SNNP,Gamo,2010-01-01,0.0,1337781.0,3259.09033203125,0.0,0.0,0.0,1268681.375,72358.796875,0.0,0.0,0.0,425438.03125,909074.0,6528.0849609375,0.0,0,0.0,0.0,1341040.0903320312,1341040.0903320312,1341040.171875,1341040.171875,1341040.1162109375,1341040.1162109375
242,SNNP,Gedeo,2010-01-01,276.8426818847656,1020502.75,0.0,0.0,0.0,276.8426818847656,1020502.75,0.0,0.0,0.0,276.8426818847656,34034.7109375,986468.0,0.0,0.0,0,0.0,0.0,1020779.5926818848,1020779.5926818848,1020779.5926818848,1020779.5926818848,1020779.5536193848,1020779.5536193848
243,SNNP,Gofa,2010-01-01,139754.296875,410415.5625,1685.844970703125,0.0,0.0,139754.296875,340607.5625,71493.8671875,0.0,0.0,139754.296875,267549.6875,144334.40625,217.36053466796875,0.0,0,0.0,0.0,551855.7043457031,551855.7043457031,551855.7265625,551855.7265625,551855.751159668,551855.751159668
244,SNNP,Guraghe,2010-01-01,272391.5625,1188007.375,0.0,0.0,0.0,272391.5625,758652.0,429355.40625,0.0,0.0,272391.5625,756754.375,431253.0,0.0,0.0,0,0.0,0.0,1460398.9375,1460398.9375,1460398.96875,1460398.96875,1460398.9375,1460398.9375
245,SNNP,Hadiya,2010-01-01,1488.88232421875,1454355.375,0.0,0.0,0.0,1488.88232421875,1082154.875,372200.3125,0.0,0.0,1488.88232421875,1075301.5,7700.8486328125,371352.9375,0.0,0,0.0,0.0,1455844.2573242188,1455844.2573242188,1455844.0698242188,1455844.0698242188,1455844.1684570312,1455844.1684570312
246,SNNP,Halaba,2010-01-01,0.0,307364.84375,0.0,0.0,0.0,0.0,26196.5703125,281168.25,0.0,0.0,0.0,26196.5703125,24518.7421875,256649.515625,0.0,0,0.0,0.0,307364.84375,307364.84375,307364.8203125,307364.8203125,307364.828125,307364.828125
247,SNNP,Kefa,2010-01-01,1034295.1875,0.0,456.6744079589844,0.0,0.0,1034295.1875,456.6744079589844,0.0,0.0,0.0,1034295.1875,456.6744079589844,0.0,0.0,0.0,0,0.0,0.0,1034751.861907959,1034751.861907959,1034751.861907959,1034751.861907959,1034751.861907959,1034751.861907959
248,SNNP,Kembata Tibaro,2010-01-01,0.0,821784.75,0.0,0.0,0.0,0.0,797906.8125,23877.986328125,0.0,0.0,0.0,797665.6875,241.13143920898438,23877.986328125,0.0,0,0.0,0.0,821784.75,821784.75,821784.798828125,821784.798828125,821784.805267334,821784.805267334
249,SNNP,Konso,2010-01-01,0.0,0.0,310633.21875,0.0,0.0,0.0,1268.59033203125,309364.625,0.0,0.0,0.0,1268.59033203125,1368.3623046875,307996.25,0.0,0,0.0,0.0,310633.21875,310633.21875,310633.21533203125,310633.21533203125,310633.20263671875,310633.20263671875
250,SNNP,Konta Special,2010-01-01,111362.96875,1038.5108642578125,53.054405212402344,0.0,0.0,111362.96875,1091.5653076171875,0.0,0.0,0.0,111362.96875,1091.5653076171875,0.0,0.0,0.0,0,0.0,0.0,112454.53401947021,112454.53401947021,112454.53405761719,112454.53405761719,112454.53405761719,112454.53405761719
251,SNNP,Mirab Omo,2010-01-01,161779.0,76868.015625,619.4866333007812,0.0,0.0,161779.0,77485.9140625,1.5871678590774536,0.0,0.0,161779.0,77485.9140625,0.0,0.0,0.0,0,0.0,0.0,239266.50225830078,239266.50225830078,239266.50123035908,239266.50123035908,239264.9140625,239264.9140625
252,SNNP,Sheka,2010-01-01,241832.359375,0.0,0.0,0.0,0.0,241832.359375,0.0,0.0,0.0,0.0,240059.6875,1772.6741943359375,0.0,0.0,0.0,0,0.0,0.0,241832.359375,241832.359375,241832.359375,241832.359375,241832.36169433594,241832.36169433594
253,SNNP,Siltie,2010-01-01,0.0,907486.5,0.0,0.0,0.0,0.0,276047.46875,631439.0,0.0,0.0,0.0,275715.5,540611.625,91159.34375,0.0,0,0.0,0.0,907486.5,907486.5,907486.46875,907486.46875,907486.46875,907486.46875
254,SNNP,South Omo,2010-01-01,11565.21875,8492.3740234375,683002.875,0.0,0.0,11565.21875,689929.125,1566.1478271484375,0.0,0.0,11565.21875,686540.4375,3412.011962890625,1427.767578125,0.0,0,0.0,0.0,703060.4677734375,703060.4677734375,703060.4915771484,703060.4915771484,702945.4357910156,702945.4357910156
255,SNNP,Wolayita,2010-01-01,0.0,1815325.0,0.0,0.0,0.0,0.0,1270769.25,544555.8125,0.0,0.0,0.0,8975.44140625,1645728.75,160620.796875,0.0,0,0.0,0.0,1815325.0,1815325.0,1815325.0625,1815325.0625,1815324.98828125,1815324.98828125
256,SNNP,Yem Special,2010-01-01,100708.640625,2085.94775390625,0.0,0.0,0.0,100708.640625,2085.94775390625,0.0,0.0,0.0,100708.640625,2085.94775390625,0.0,0.0,0.0,0,0.0,0.0,102794.58837890625,102794.58837890625,102794.58837890625,102794.58837890625,102794.58837890625,102794.58837890625
257,Sidama,Sidama,2010-01-01,272404.21875,3537467.25,0.0,0.0,0.0,272404.21875,2838611.25,698855.875,0.0,0.0,272404.21875,25058.46484375,2814193.0,698215.75,0.0,0,0.0,0.0,3809871.46875,3809871.46875,3809871.34375,3809871.34375,3809871.43359375,3809871.43359375
258,Somali,Afder,2010-01-01,0.0,0.0,513993.28125,0.0,0.0,0.0,0.0,513993.28125,0.0,0.0,0.0,0.0,513993.28125,0.0,0.0,0,0.0,0.0,513993.28125,513993.28125,513993.28125,513993.28125,513993.28125,513993.28125
259,Somali,Daawa,2010-01-01,0.0,0.0,266509.78125,0.0,0.0,0.0,289.82171630859375,266219.9375,0.0,0.0,0.0,3301.6181640625,263208.125,0.0,0.0,0,0.0,0.0,266509.78125,266509.78125,266509.7592163086,266509.7592163086,266509.7431640625,266509.7431640625
260,Somali,Doolo,2010-01-01,0.0,0.0,304955.3125,9.052534103393555,0.0,0.0,0.0,1328.3480224609375,303636.03125,0.0,0.0,0.0,304955.3125,9.052534103393555,0.0,0,0.0,0.0,304964.3650341034,304964.3650341034,304964.37927246094,304964.37927246094,304964.3650341034,304964.3650341034
261,Somali,Erer,2010-01-01,0.0,1121.05908203125,299459.53125,0.0,0.0,0.0,0.0,300580.59375,0.0,0.0,0.0,0.0,299910.78125,669.83642578125,0.0,0,0.0,0.0,300580.59033203125,300580.59033203125,300580.59375,300580.59375,300580.61767578125,300580.61767578125
262,Somali,Fafan,2010-01-01,0.0,1110562.625,80298.4453125,0.0,0.0,0.0,2446.53173828125,905473.25,282941.40625,0.0,0.0,951.8846435546875,1188473.875,1435.2799072265625,0.0,0,0.0,0.0,1190861.0703125,1190861.0703125,1190861.1879882812,1190861.1879882812,1190861.0395507812,1190861.0395507812
263,Somali,Jarar,2010-01-01,0.0,2768.840576171875,523771.9375,0.0,0.0,0.0,0.0,503884.09375,22656.638671875,0.0,0.0,0.0,526540.75,0.0,0.0,0,0.0,0.0,526540.7780761719,526540.7780761719,526540.732421875,526540.732421875,526540.75,526540.75
264,Somali,Korahe,2010-01-01,0.0,0.0,351796.28125,0.0,0.0,0.0,0.0,71951.859375,279844.4375,0.0,0.0,0.0,351796.28125,0.0,0.0,0,0.0,0.0,351796.28125,351796.28125,351796.296875,351796.296875,351796.28125,351796.28125
265,Somali,Liban,2010-01-01,60.62431335449219,0.0,408420.6875,0.0,0.0,60.62431335449219,0.0,408420.6875,0.0,0.0,60.62431335449219,0.0,408420.6875,0.0,0.0,0,0.0,0.0,408481.3118133545,408481.3118133545,408481.3118133545,408481.3118133545,408481.3118133545,408481.3118133545
266,Somali,Nogob,2010-01-01,0.0,0.0,158323.921875,0.0,0.0,0.0,0.0,148854.546875,9469.3779296875,0.0,0.0,0.0,158323.921875,0.0,0.0,0,0.0,0.0,158323.921875,158323.921875,158323.9248046875,158323.9248046875,158323.921875,158323.921875
267,Somali,Shabelle,2010-01-01,0.0,0.0,577673.9375,0.0,0.0,0.0,0.0,556824.5625,20849.35546875,0.0,0.0,0.0,577673.9375,0.0,0.0,0,0.0,0.0,577673.9375,577673.9375,577673.91796875,577673.91796875,577673.9375,577673.9375
268,Somali,Siti,2010-01-01,0.0,664632.8125,1288.1768798828125,0.0,0.0,0.0,105.60255432128906,482437.9375,183377.4375,0.0,0.0,105.60255432128906,84918.6640625,580896.6875,0.0,0,0.0,0.0,665920.9893798828,665920.9893798828,665920.9775543213,665920.9775543213,665920.9541168213,665920.9541168213
269,Tigray,Central,2010-01-01,0.0,1129687.25,226588.140625,0.0,0.0,0.0,1245694.25,108524.5078125,2056.830078125,0.0,0.0,553279.75,692768.875,110226.8125,0.0,0,0.0,0.0,1356275.390625,1356275.390625,1356275.587890625,1356275.587890625,1356275.4375,1356275.4375
270,Tigray,Eastern,2010-01-01,0.0,730556.625,171667.53125,0.0,0.0,0.0,155715.46875,742719.25,3789.49365234375,0.0,0.0,0.0,759213.375,143010.84375,0.0,0,0.0,0.0,902224.15625,902224.15625,902224.2124023438,902224.2124023438,902224.21875,902224.21875
271,Tigray,Mekelle,2010-01-01,0.0,273694.0625,0.0,0.0,61658.0,0.0,141.52313232421875,273552.53125,0.0,61658.0,0.0,0.0,178.68380737304688,273515.375,61658.0,0,0.0,0.0,273694.0625,335352.0625,273694.0543823242,335352.0543823242,273694.05880737305,335352.05880737305
272,Tigray,North Western,2010-01-01,247.6119842529297,860979.5625,0.0,0.0,0.0,247.6119842529297,704265.625,156713.96875,0.0,0.0,247.6119842529297,703991.625,156988.0,0.0,0.0,0,0.0,0.0,861227.1744842529,861227.1744842529,861227.2057342529,861227.2057342529,861227.2369842529,861227.2369842529
273,Tigray,South Eastern,2010-01-01,0.0,296527.75,191576.1875,0.0,0.0,0.0,104039.3125,200890.125,183174.484375,0.0,0.0,0.0,112449.2890625,375654.65625,0.0,0,0.0,0.0,488103.9375,488103.9375,488103.921875,488103.921875,488103.9453125,488103.9453125
274,Tigray,Southern,2010-01-01,0.0,421990.0625,305044.625,0.0,0.0,0.0,0.0,137401.96875,589632.625,0.0,0.0,0.0,13638.232421875,713396.4375,0.0,0,0.0,0.0,727034.6875,727034.6875,727034.59375,727034.59375,727034.669921875,727034.669921875
275,Tigray,Western,2010-01-01,415001.5625,417.5166931152344,0.0,0.0,0.0,415001.5625,95.31790161132812,322.19879150390625,0.0,0.0,415001.5625,95.31790161132812,322.19879150390625,0.0,0.0,0,0.0,0.0,415419.07919311523,415419.07919311523,415419.07919311523,415419.07919311523,415419.07919311523,415419.07919311523
276,Addis Ababa,Region 14,2010-04-01,53388.05078125,0.0,0.0,0.0,3136550.25,53388.05078125,0.0,0.0,0.0,3136550.25,53388.05078125,0.0,0.0,0.0,3136550.25,0,0.0,0.0,53388.05078125,3189938.30078125,53388.05078125,3189938.30078125,53388.05078125,3189938.30078125
277,Afar,Awsi /Zone 1,2010-04-01,0.0,311071.8125,164851.328125,0.0,0.0,0.0,311071.84375,164851.328125,0.0,0.0,0.0,310453.21875,165469.9375,0.0,0.0,0,0.0,0.0,475923.140625,475923.140625,475923.171875,475923.171875,475923.15625,475923.15625
278,Afar,Fanti /Zone 4,2010-04-01,0.0,85.43666076660156,266453.8125,0.0,0.0,0.0,85.43666076660156,266453.8125,0.0,0.0,0.0,85.43666076660156,266453.8125,0.0,0.0,0,0.0,0.0,266539.2491607666,266539.2491607666,266539.2491607666,266539.2491607666,266539.2491607666,266539.2491607666
279,Afar,Gabi /Zone 3,2010-04-01,0.0,177613.0625,26259.595703125,139.78887939453125,0.0,0.0,177613.0625,26259.595703125,139.78887939453125,0.0,0.0,177506.921875,26365.740234375,139.78887939453125,0.0,0,0.0,0.0,204012.44708251953,204012.44708251953,204012.44708251953,204012.44708251953,204012.45098876953,204012.45098876953
280,Afar,Hari /Zone 5,2010-04-01,0.0,192827.09375,17028.41015625,0.0,0.0,0.0,192827.09375,17028.41015625,0.0,0.0,0.0,197884.734375,11970.7841796875,0.0,0.0,0,0.0,0.0,209855.50390625,209855.50390625,209855.50390625,209855.50390625,209855.5185546875,209855.5185546875
281,Afar,Kilbati /Zone2,2010-04-01,0.0,0.0,446895.84375,0.0,0.0,0.0,0.0,446895.84375,0.0,0.0,0.0,6807.43212890625,440088.40625,0.0,0.0,0,0.0,0.0,446895.84375,446895.84375,446895.84375,446895.84375,446895.83837890625,446895.83837890625
282,Amhara,Awi,2010-04-01,1153576.125,0.0,0.0,0.0,0.0,1153576.125,0.0,0.0,0.0,0.0,1153576.125,0.0,0.0,0.0,0.0,0,0.0,0.0,1153576.125,1153576.125,1153576.125,1153576.125,1153576.125,1153576.125
283,Amhara,Central Gondar,2010-04-01,1805511.625,279781.59375,116582.9296875,136320.90625,0.0,1805511.625,279781.59375,116582.9296875,136320.90625,0.0,1805511.625,0.0,396364.5,136320.90625,0.0,0,0.0,0.0,2338197.0546875,2338197.0546875,2338197.0546875,2338197.0546875,2338197.03125,2338197.03125
284,Amhara,East Gojam,2010-04-01,2013192.75,448094.6875,0.0,0.0,74208.484375,2013192.75,448094.6875,0.0,0.0,74208.484375,2013192.75,0.0,448094.6875,0.0,74208.484375,0,0.0,0.0,2461287.4375,2535495.921875,2461287.4375,2535495.921875,2461287.4375,2535495.921875
285,Amhara,North Gondar,2010-04-01,1533.041748046875,504570.0,173091.140625,110737.890625,0.0,1533.041748046875,504570.0,173091.140625,110737.890625,0.0,1533.041748046875,0.0,677661.125,110737.890625,0.0,0,0.0,0.0,789932.0729980469,789932.0729980469,789932.0729980469,789932.0729980469,789932.0573730469,789932.0573730469
286,Amhara,North Shewa (AM),2010-04-01,105506.203125,963516.375,1007792.9375,0.0,71990.0,105506.203125,963516.375,1007792.9375,0.0,71990.0,105506.203125,125371.4375,1845937.875,0.0,71990.0,0,0.0,0.0,2076815.515625,2148805.515625,2076815.515625,2148805.515625,2076815.515625,2148805.515625
287,Amhara,North Wello,2010-04-01,0.0,94.22372436523438,1563953.875,519.2819213867188,32993.1484375,0.0,94.22372436523438,1563953.875,519.2819213867188,32993.1484375,0.0,1093825.0,470223.03125,519.2819213867188,32993.1484375,0,0.0,0.0,1564567.380645752,1597560.529083252,1564567.380645752,1597560.529083252,1564567.3131713867,1597560.4616088867
288,Amhara,Oromia,2010-04-01,0.0,136544.421875,402664.3125,0.0,0.0,0.0,136544.421875,402664.3125,0.0,0.0,0.0,403270.5,135938.296875,0.0,0.0,0,0.0,0.0,539208.734375,539208.734375,539208.734375,539208.734375,539208.796875,539208.796875
289,Amhara,South Gondar,2010-04-01,1294385.75,845013.75,213337.921875,249.84083557128906,0.0,1294385.75,845013.75,213337.921875,249.84083557128906,0.0,1294385.75,946.1773681640625,1057405.5,249.84083557128906,0.0,0,0.0,0.0,2352987.2627105713,2352987.2627105713,2352987.2627105713,2352987.2627105713,2352987.2682037354,2352987.2682037354
290,Amhara,South Wello,2010-04-01,828.5460815429688,1565201.125,1321155.0,0.0,235558.984375,828.5460815429688,1565201.125,1321155.0,0.0,235558.984375,828.5460815429688,1306632.625,1579723.625,0.0,235558.984375,0,0.0,0.0,2887184.671081543,3122743.655456543,2887184.671081543,3122743.655456543,2887184.796081543,3122743.780456543
291,Amhara,Wag Hamra,2010-04-01,0.0,0.0,46910.1328125,448582.78125,0.0,0.0,0.0,46910.1328125,448582.78125,0.0,0.0,45989.6171875,920.5133056640625,448582.78125,0.0,0,0.0,0.0,495492.9140625,495492.9140625,495492.9140625,495492.9140625,495492.91174316406,495492.91174316406
292,Amhara,West Gojam,2010-04-01,2470222.5,21325.7109375,0.0,0.0,200693.03125,2470222.5,21325.7109375,0.0,0.0,200693.03125,2470222.5,0.0,21325.7109375,0.0,200693.03125,0,0.0,0.0,2491548.2109375,2692241.2421875,2491548.2109375,2692241.2421875,2491548.2109375,2692241.2421875
293,Amhara,West Gondar,2010-04-01,275605.09375,0.0,0.0,0.0,0.0,275605.09375,0.0,0.0,0.0,0.0,275527.46875,77.6142578125,0.0,0.0,0.0,0,0.0,0.0,275605.09375,275605.09375,275605.09375,275605.09375,275605.0830078125,275605.0830078125
294,Benishangul Gumz,Asosa,2010-04-01,136944.453125,235879.59375,0.0,0.0,0.0,136724.125,236099.921875,0.0,0.0,0.0,136724.125,0.0,236099.921875,0.0,0.0,0,0.0,0.0,372824.046875,372824.046875,372824.046875,372824.046875,372824.046875,372824.046875
295,Benishangul Gumz,Kemashi,2010-04-01,114846.828125,8845.462890625,0.0,0.0,0.0,114781.328125,8910.958984375,0.0,0.0,0.0,114781.328125,0.0,8910.958984375,0.0,0.0,0,0.0,0.0,123692.291015625,123692.291015625,123692.287109375,123692.287109375,123692.287109375,123692.287109375
296,Benishangul Gumz,Mao Komo Special,2010-04-01,22190.396484375,38028.30859375,0.0,0.0,0.0,22156.59765625,38062.10546875,0.0,0.0,0.0,22156.59765625,0.0,38062.109375,0.0,0.0,0,0.0,0.0,60218.705078125,60218.705078125,60218.703125,60218.703125,60218.70703125,60218.70703125
297,Benishangul Gumz,Metekel,2010-04-01,384322.03125,21.116893768310547,0.0,0.0,0.0,384322.03125,21.116893768310547,0.0,0.0,0.0,384134.8125,187.222412109375,21.116893768310547,0.0,0.0,0,0.0,0.0,384343.1481437683,384343.1481437683,384343.1481437683,384343.1481437683,384343.1518058777,384343.1518058777
298,Dire Dawa,Dire Dawa rural,2010-04-01,0.0,173651.859375,3351.404052734375,0.0,0.0,0.0,173651.859375,3351.404052734375,0.0,0.0,0.0,173651.859375,3351.404052734375,0.0,0.0,0,0.0,0.0,177003.26342773438,177003.26342773438,177003.26342773438,177003.26342773438,177003.26342773438,177003.26342773438
299,Dire Dawa,Dire Dawa urban,2010-04-01,0.0,226826.96875,0.0,0.0,0.0,0.0,226826.96875,0.0,0.0,0.0,0.0,226826.96875,0.0,0.0,0.0,0,0.0,0.0,226826.96875,226826.96875,226826.96875,226826.96875,226826.96875,226826.96875
300,Gambela,Agnewak,2010-04-01,69587.3515625,2790.450927734375,61720.34765625,5.101650714874268,0.0,69587.3515625,2790.450927734375,61720.34765625,5.101650714874268,0.0,69587.3515625,62912.90234375,1597.895263671875,5.101650714874268,0.0,0,0.0,0.0,134103.25179719925,134103.25179719925,134103.25179719925,134103.25179719925,134103.25082063675,134103.25082063675
301,Gambela,Itang Special woreda,2010-04-01,3894.85302734375,71.36583709716797,40581.2578125,0.0,0.0,3894.85302734375,71.36583709716797,40581.2578125,0.0,0.0,3894.85302734375,40652.62109375,0.0,0.0,0.0,0,0.0,0.0,44547.47667694092,44547.47667694092,44547.47667694092,44547.47667694092,44547.47412109375,44547.47412109375
302,Gambela,Majang,2010-04-01,73247.765625,1761.974853515625,546.6193237304688,0.0,0.0,73247.765625,1761.974853515625,546.6193237304688,0.0,0.0,73247.765625,546.6193237304688,1761.974853515625,0.0,0.0,0,0.0,0.0,75556.3598022461,75556.3598022461,75556.3598022461,75556.3598022461,75556.3598022461,75556.3598022461
303,Gambela,Nuwer,2010-04-01,0.0,1718.2674560546875,132416.75,74.41983032226562,0.0,0.0,1718.2674560546875,132416.75,74.41983032226562,0.0,0.0,134135.015625,0.0,74.41983032226562,0.0,0,0.0,0.0,134209.43728637695,134209.43728637695,134209.43728637695,134209.43728637695,134209.43545532227,134209.43545532227
304,Harari,Harari,2010-04-01,0.0,0.0,216900.90625,2886.5439453125,0.0,0.0,0.0,216900.90625,2886.5439453125,0.0,0.0,0.0,216900.90625,2886.5439453125,0.0,0,0.0,0.0,219787.4501953125,219787.4501953125,219787.4501953125,219787.4501953125,219787.4501953125,219787.4501953125
305,Oromia,Arsi,2010-04-01,2216230.75,701486.1875,197045.03125,0.0,0.0,2216230.75,701486.1875,197045.03125,0.0,0.0,2216230.75,149080.90625,749450.25,0.0,0.0,0,0.0,0.0,3114761.96875,3114761.96875,3114761.96875,3114761.96875,3114761.90625,3114761.90625
306,Oromia,Bale,2010-04-01,459543.59375,668312.625,0.0,0.0,0.0,459543.59375,668312.625,0.0,0.0,0.0,459543.59375,668312.625,0.0,0.0,0.0,0,0.0,0.0,1127856.21875,1127856.21875,1127856.21875,1127856.21875,1127856.21875,1127856.21875
307,Oromia,Borena,2010-04-01,1134.3253173828125,447860.78125,207.2051239013672,0.0,0.0,1134.3253173828125,447860.78125,207.2051239013672,0.0,0.0,1134.3253173828125,448068.0,0.0,0.0,0.0,0,0.0,0.0,449202.3116912842,449202.3116912842,449202.3116912842,449202.3116912842,449202.3253173828,449202.3253173828
