date,ADMIN0,ADMIN1,ADMIN2,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,perc_CS_3p,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,perc_ML1_3p,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,perc_ML2_3p,perc_CS_4p,perc_CS_2m,perc_ML1_4p,perc_ML1_2m,perc_ML2_4p,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,pop_CS,pop_ML1,pop_ML2
2019-09-01,ethiopia,Afar,AAP - Assale Agropastoral Livelihood Zone,29674.0,33914.0,21196.0,0.0,0.0,29674.0,33914.0,21196.0,0.0,0.0,34429.0,34429.0,17214.0,0.0,0.0,34.99952821287035,40.00047178712965,25.0,0.0,0.0,25.0,34.99952821287035,40.00047178712965,25.0,0.0,0.0,25.0,40.000232363602564,40.000232363602564,19.99953527279487,0.0,0.0,19.99953527279487,0.0,75.0,0.0,75.0,0.0,80.00046472720513,-5.000464727205131,0.0,84784.0,84784.0,86072.0
2019-09-01,ethiopia,Afar,AGA - Awsa Gewane Agropastoral Livelihood Zone,43300.0,27555.0,7873.0,0.0,0.0,39364.0,27555.0,11809.0,0.0,0.0,43958.0,31970.0,3996.0,0.0,0.0,54.99949192155269,35.000254039223655,10.000254039223657,0.0,0.0,10.000254039223657,50.0,35.000254039223655,14.999745960776345,0.0,0.0,14.999745960776345,54.99974976227416,40.00050047545168,4.999749762274161,0.0,0.0,4.999749762274161,0.0,89.99974596077635,0.0,85.00025403922365,0.0,95.00025023772584,-5.0005042769494965,4.999491921552687,78728.0,78728.0,79924.0
2019-09-01,ethiopia,Afar,ARP - Aramis-Adar Pastoral Livelihood Zone,239969.0,143981.0,71991.0,23997.0,0.0,167978.0,191975.0,71991.0,47994.0,0.0,194892.0,194892.0,73084.0,24361.0,0.0,50.0,29.999916655901387,15.000062508073961,5.000020836024653,0.0,20.000083344098613,34.99993749192604,39.999958327950694,15.000062508073961,10.000041672049306,0.0,25.000104180123266,40.00008209691952,40.00008209691952,14.999928165195422,4.999907640965541,0.0,19.999835806160963,5.000020836024653,79.99991665590139,10.000041672049306,74.99989581987674,4.999907640965541,80.00016419383904,-0.00024753793764986654,5.000020836024653,479938.0,479938.0,487229.0
2019-09-01,ethiopia,Afar,ASP - Asale Pastoral Livelihood Zone,78425.0,89629.0,44814.0,11204.0,0.0,67222.0,89629.0,56018.0,11204.0,0.0,90990.0,90990.0,45495.0,0.0,0.0,34.99991074297547,40.00008925702453,19.999821485950946,5.000178514049056,0.0,25.0,30.000044628313095,39.99991074337381,24.999888429217265,5.00015619909583,0.0,30.000044628313095,40.0,40.0,20.0,0.0,0.0,20.0,5.000178514049056,75.0,5.00015619909583,69.99995537168691,0.0,80.0,-5.0,5.000044628313095,224072.0,224073.0,227475.0
2019-09-01,ethiopia,Afar,CNO Cheno Livelihood Zone,11378.0,10114.0,3793.0,0.0,0.0,8849.0,10114.0,5057.0,1264.0,0.0,10267.0,11551.0,3850.0,0.0,0.0,44.99901127150485,40.0,15.000988728495154,0.0,0.0,15.000988728495154,34.9984179718399,40.0015820281601,20.00079101408005,4.9992089859199496,0.0,25.0,39.999220819697676,45.00155836060464,14.999220819697678,0.0,0.0,14.999220819697678,0.0,84.99901127150484,4.9992089859199496,75.0,0.0,85.00077918030232,-0.0017679087974755703,9.999011271504846,25285.0,25284.0,25668.0
2019-09-01,ethiopia,Afar,ELP - Eli-Daar Pastoral Livelihood Zone,59954.0,39970.0,33308.0,0.0,0.0,46631.0,39970.0,46631.0,0.0,0.0,47340.0,47340.0,40577.0,0.0,0.0,44.99969977182659,30.00030022817341,25.0,0.0,0.0,25.0,34.99984988591329,30.00030022817341,34.99984988591329,0.0,0.0,34.99984988591329,35.00003696666346,35.00003696666346,29.999926066673073,0.0,0.0,29.999926066673073,0.0,75.0,0.0,65.00015011408671,0.0,70.00007393332692,4.999926066673073,9.999849885913292,133232.0,133232.0,135257.0
2019-09-01,ethiopia,Afar,NMP - Namalefane Baadu Pastoral Livelihood Zone,17562.0,35125.0,30734.0,4391.0,0.0,13172.0,30734.0,39515.0,4391.0,0.0,22287.0,35658.0,31201.0,0.0,0.0,19.999544481392064,40.00022775930397,34.99977224069603,5.000455518607935,0.0,40.00022775930397,15.000227759303966,34.99977224069603,44.999544481392064,5.000455518607935,0.0,50.0,25.000560877661364,39.99955129787091,34.99988782446773,0.0,0.0,34.99988782446773,5.000455518607935,59.99977224069604,5.000455518607935,50.0,0.0,65.00011217553228,-5.000339934836241,9.999772240696032,87812.0,87812.0,89146.0
2019-09-01,ethiopia,Afar,TER - Teru Pastoral Livelihood Zone,139894.0,139894.0,99924.0,19985.0,0.0,99924.0,139894.0,119909.0,39970.0,0.0,142019.0,162307.0,81154.0,20288.0,0.0,35.00001250947593,35.00001250947593,24.99993745262036,5.000037528427784,0.0,29.999974981048144,24.99993745262036,35.00001250947593,29.999974981048144,10.000075056855568,0.0,40.00005003790371,35.00004928924903,39.99995071075097,20.000098578498058,4.999901421501942,0.0,25.0,5.000037528427784,70.00002501895186,10.000075056855568,59.99994996209629,4.999901421501942,75.0,-4.999974981048144,10.000075056855568,399697.0,399697.0,405768.0
2019-09-01,ethiopia,Amhara,ABB - Abay-Beshilo Basin Livelihood Zone,477011.0,159004.0,119253.0,39751.0,0.0,556513.0,159004.0,79502.0,0.0,0.0,480450.0,160150.0,120113.0,40038.0,0.0,59.99994968673704,20.000025156631477,15.000018867473608,5.000006289157869,0.0,20.000025156631477,69.99996226505279,20.000025156631477,10.000012578315738,0.0,0.0,10.000012578315738,59.99992507034022,19.99997502344674,15.000043708968205,5.000056197244836,0.0,20.00009990621304,5.000006289157869,79.99997484336852,0.0,89.99998742168425,5.000056197244836,79.99990009378696,7.474958156450384e-05,-10.000012578315738,795019.0,795019.0,800751.0
2019-09-01,ethiopia,Amhara,East belesa,39834.0,24897.0,24897.0,9959.0,0.0,49793.0,24897.0,19917.0,4979.0,0.0,45137.0,25076.0,25076.0,5015.0,0.0,39.999196682297885,25.00025103678191,25.00025103678191,10.00030124413829,0.0,35.000552280920196,50.0,25.000502078605425,19.99979916855783,4.999698752836744,0.0,24.99949792139457,45.00019939384271,25.0,25.0,4.999800606157282,0.0,29.999800606157283,10.00030124413829,64.9994477190798,4.999698752836744,75.00050207860542,4.999800606157282,70.00019939384272,-5.000751674762913,-10.001054359525625,99587.0,99586.0,100304.0
