,date,ADMIN0,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,perc_CS_3p,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,perc_ML1_3p,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,perc_ML2_3p,perc_CS_4p,perc_CS_2m,perc_ML1_4p,perc_ML1_2m,perc_ML2_4p,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,pop_CS,pop_ML1,pop_ML2
0,2017-01-01,somalia,8131797.0,2950989.0,1158034.0,44791.0,0.0,7138570.0,2733120.0,2003740.0,384130.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18960180328027,24.01987984154797,9.425937383171256,0.36458097200049716,0.0,9.790518355171754,58.228598742532355,22.293785421336494,16.34430599466865,3.1333098414625,0.0,19.47761583613115,,,,,,,0.36458097200049716,90.20948164482824,3.1333098414625,80.52238416386885,,,,9.687097480959396,12285611.0,12259560.0,0.0
1,2017-07-01,somalia,7015439.0,2434728.0,1966338.0,667991.0,0.0,7693831.0,3081562.0,1342242.0,134987.0,0.0,0.0,0.0,0.0,0.0,0.0,58.053219596415104,20.147534493784434,16.271576406661893,5.527669503138568,0.0,21.799245909800458,62.79334333500209,25.150224988577957,10.95473279107117,1.101698885348785,0.0,12.056431676419953,,,,,,,5.527669503138568,78.20075409019954,1.101698885348785,87.94356832358005,,,,-9.742814233380505,12084496.0,12252622.0,0.0
2,2018-01-01,somalia,8621010.0,2153272.0,1184113.0,149238.0,0.0,7683897.0,2220646.0,1771717.0,429658.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2030997305584,17.784417482756538,9.779888438970689,1.2325943477143715,0.0,11.01248278668506,63.47223729749367,18.34347465429718,14.635131346503421,3.5491567017057273,0.0,18.184288048209147,,,,,,,1.2325943477143715,88.98751721331493,3.5491567017057273,81.81571195179085,,,,7.171805261524087,12107633.0,12105918.0,0.0
3,2018-07-01,somalia,7356592.0,3202056.0,1636263.0,115453.0,17131.0,7688856.0,3077398.0,1388050.0,156638.0,11184.0,0.0,0.0,0.0,0.0,0.0,59.676292709913895,25.97491217802157,13.273280581334651,0.9365487473326901,0.13896578339719465,14.348795112064536,62.39877761353845,24.97457013505624,11.26469571890435,1.2711929743292676,0.09076355817169862,12.626652251405318,,,,,,,1.0755145307298846,85.65120488793546,1.3619565325009662,87.37334774859468,,,,-1.7221428606592184,12327495.0,12322126.0,0.0
4,2019-01-01,somalia,7619936.0,3572217.0,1051396.0,95762.0,0.0,7379763.0,3392096.0,1424349.0,138496.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75333452572838,28.949890313972958,8.520702655115834,0.7760725051828258,0.0,9.296775160298658,59.82926708253397,27.500424817652696,11.547492343553603,1.1228157562597367,0.0,12.67030809981334,,,,,,,0.7760725051828258,90.70322483970135,1.1228157562597367,87.32969190018666,,,,3.373532939514682,12339311.0,12334704.0,0.0
5,2019-08-01,somalia,7514005.0,3621278.0,975727.0,224325.0,0.0,6001699.0,4226264.0,1650652.0,434254.0,0.0,0.0,0.0,0.0,0.0,0.0,60.91447860962025,29.356948960040402,7.910016225744984,1.8185562045943626,0.0,9.728572430339346,48.743302637265124,34.323958128686336,13.405908890933544,3.5268303431149963,0.0,16.932739234048537,,,,,,,1.8185562045943626,90.27142756966066,3.5268303431149963,83.06726076595146,,,,7.204166803709191,12335335.0,12312869.0,0.0
6,2020-01-01,somalia,8308261.0,2855725.0,963657.0,194375.0,0.0,8202959.0,2843405.0,1054488.0,226324.0,0.0,0.0,0.0,0.0,0.0,0.0,67.42613912753576,23.175789874677996,7.82061022796753,1.5774607698187098,0.0,9.39807099778624,66.54369987091934,23.06615075504722,8.554173315932214,1.8359760581012228,0.0,10.390149374033436,,,,,,,1.5774607698187098,90.60192900221377,1.8359760581012228,89.60985062596656,,,,0.9920783762471963,12322018.0,12327176.0,0.0
7,2020-09-01,somalia,8524196.0,2522812.0,982687.0,297840.0,0.0,7212270.0,3011769.0,1703277.0,400221.0,0.0,0.0,0.0,0.0,0.0,0.0,69.14761142434396,20.464853679182415,7.971480105308968,2.4160547911646573,0.0,10.387534896473625,58.50536080321641,24.431230666758495,13.81684759899727,3.2465609310278283,0.0,17.063408530025097,,,,,,,2.4160547911646573,89.61246510352638,3.2465609310278283,82.93659146997491,,,,6.675873633551472,12327535.0,12327537.0,0.0
