date,ADMIN0,ADMIN1,ADMIN2,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,perc_CS_3p,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,perc_ML1_3p,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,perc_ML2_3p,perc_CS_4p,perc_CS_2m,perc_ML1_4p,perc_ML1_2m,perc_ML2_4p,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,pop_CS,pop_ML1,pop_ML2
2017-01-01,somalia,Bari,Bossaso,300522.0,164348.0,4696.0,0.0,0.0,300522.0,79826.0,89218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99994888897408,34.999978703739195,1.0000724072867286,0.0,0.0,1.0000724072867286,63.99994888897408,16.999953148226236,19.000097962799693,0.0,0.0,19.000097962799693,,,,,,,0.0,98.99992759271326,0.0,80.99990203720031,,,,18.000025555512963,469566.0,469566.0,0.0
2017-01-01,somalia,Bari,Caluula,30861.0,10777.0,6858.0,0.0,0.0,25963.0,11267.0,11267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.636176179478724,22.222451336192677,14.141372484328604,0.0,0.0,14.141372484328604,53.53527022290039,23.23236488854981,23.23236488854981,0.0,0.0,23.23236488854981,,,,,,,0.0,85.85862751567139,0.0,76.76763511145019,,,,9.090992404221206,48496.0,48497.0,0.0
2017-01-01,somalia,Bari,Iskushuban,32712.0,10515.0,13435.0,1752.0,0.0,26287.0,13435.0,12851.0,5257.0,0.0,0.0,0.0,0.0,0.0,0.0,56.00027390694011,18.00082172082035,22.99962337795734,2.9992809942821927,0.0,25.998904372239533,45.45564585855092,23.231886564067093,22.22203008818952,9.09043748919246,0.0,31.31246757738198,,,,,,,2.9992809942821927,74.00109562776048,9.09043748919246,68.68753242261802,,,,5.313563205142447,58414.0,57830.0,0.0
2017-01-01,somalia,Bari,Qandala,32309.0,10943.0,8859.0,521.0,0.0,26577.0,11986.0,12507.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,61.386608907128746,20.791533667730658,16.831965344277247,0.989892080863353,0.0,17.8218574251406,50.99976972674241,23.000460546515196,24.0002302732576,1.9995394534848019,0.0,25.9997697267424,,,,,,,0.989892080863353,82.17814257485941,1.9995394534848019,74.0002302732576,,,,8.1779123016018,52632.0,52112.0,0.0
2017-01-01,somalia,Bari,Qardho,49641.0,26532.0,7703.0,1712.0,0.0,47073.0,23109.0,10271.0,5135.0,0.0,0.0,0.0,0.0,0.0,0.0,57.99995326447633,30.9996728513343,9.000093471047343,2.0002804131420295,0.0,11.000373884189372,54.999532644763285,27.00028041314203,12.000514090760387,5.999672851334299,0.0,18.000186942094686,,,,,,,2.0002804131420295,88.99962611581063,5.999672851334299,81.99981305790531,,,,6.999813057905314,85588.0,85588.0,0.0
2017-01-01,somalia,Bay,Baydhaba,176780.0,63136.0,75763.0,0.0,0.0,119958.0,72606.0,63136.0,59979.0,0.0,0.0,0.0,0.0,0.0,0.0,55.99992397340336,20.000063355497197,24.000012671099437,0.0,0.0,24.000012671099437,37.99999366445028,22.999946147827384,20.000063355497197,18.99999683222514,0.0,39.00006018772234,,,,,,,0.0,75.99998732890056,18.99999683222514,60.99993981227766,,,,15.000047516622903,315679.0,315679.0,0.0
2017-01-01,somalia,Bay,Buur hakaba,112403.0,35496.0,49300.0,0.0,0.0,82823.0,45356.0,33524.0,35496.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99978194615591,18.000091278353338,25.00012677549075,0.0,0.0,25.00012677549075,41.99970588086146,23.000116633451487,17.00008620733371,18.000091278353338,0.0,35.00017748568705,,,,,,,0.0,74.99987322450924,18.000091278353338,64.99982251431295,,,,10.000050710196298,197199.0,197199.0,0.0
2017-01-01,somalia,Bay,Diinsoor,94463.0,31488.0,48981.0,0.0,0.0,62976.0,41984.0,34986.0,34986.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9998399378044,18.000137196167653,28.00002286602794,0.0,0.0,28.00002286602794,36.00027439233531,24.000182928223538,19.999771339720578,19.999771339720578,0.0,39.999542679441156,,,,,,,0.0,71.99997713397207,19.999771339720578,60.000457320558844,,,,11.999519813413215,174932.0,174932.0,0.0
2017-01-01,somalia,Bay,Qansax dheere,57405.0,18787.0,28181.0,0.0,0.0,36531.0,25050.0,20875.0,21918.0,0.0,0.0,0.0,0.0,0.0,0.0,54.999856284671324,17.999865865693234,27.00027784963544,0.0,0.0,27.00027784963544,35.00009580930117,24.0002299423228,20.000191618602333,20.9994826297737,0.0,40.99967424837603,,,,,,,0.0,72.99972215036455,20.9994826297737,59.000325751623976,,,,13.99939639874059,104373.0,104374.0,0.0
2017-01-01,somalia,Galgaduud,Cabudwaaq,76469.0,18353.0,6118.0,0.0,0.0,62195.0,21411.0,18353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75688527838321,18.182088369328316,6.061026352288488,0.0,0.0,6.061026352288488,61.00000980786394,20.999617493306133,18.00037269882992,0.0,0.0,18.00037269882992,,,,,,,0.0,93.9389736477115,0.0,81.99962730117008,,,,11.939346346541432,100940.0,101959.0,0.0
2017-01-01,somalia,Galgaduud,Cadaado,99783.0,20734.0,9071.0,0.0,0.0,81640.0,24622.0,23326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.00018520233355,15.999938265888817,6.999876531777634,0.0,0.0,6.999876531777634,62.9996604623885,19.000216069389143,18.000123468222366,0.0,0.0,18.000123468222366,,,,,,,0.0,93.00012346822236,0.0,81.99987653177764,,,,11.000246936444732,129588.0,129588.0,0.0
2017-01-01,somalia,Galgaduud,Ceel buur,62708.0,10033.0,10869.0,0.0,0.0,54347.0,10033.0,16722.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,75.00059801459156,11.999760794163377,12.999641191245068,0.0,0.0,12.999641191245068,65.6570903907024,12.120955855703482,20.201995795781283,2.01995795781284,0.0,22.22195375359412,,,,,,,0.0,87.00035880875492,2.01995795781284,77.77804624640588,,,,9.222312562349053,83610.0,82774.0,0.0
2017-01-01,somalia,Galgaduud,Ceel dheer,73613.0,18678.0,17579.0,0.0,0.0,65922.0,20875.0,18678.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,67.00009101665604,17.00009101665605,15.999817966687905,0.0,0.0,15.999817966687905,60.0,18.999726950031857,17.00009101665605,4.000182033312096,0.0,21.000273049968143,,,,,,,0.0,84.0001820333121,4.000182033312096,78.99972695003186,,,,5.000455083280238,109870.0,109870.0,0.0
2017-01-01,somalia,Galgaduud,Dhuusamarreeb,106861.0,24549.0,12997.0,0.0,0.0,85200.0,25993.0,33214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.99987535230287,16.999868427430805,9.000256220266332,0.0,0.0,9.000256220266332,58.999909976663176,17.999819953326362,23.000270070010455,0.0,0.0,23.000270070010455,,,,,,,0.0,90.99974377973366,0.0,76.99972992998954,,,,14.000013849744123,144407.0,144407.0,0.0
2017-01-01,somalia,Gedo,Baardheere,127716.0,42572.0,7095.0,0.0,0.0,108204.0,39024.0,30155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00013530045156,24.000045100150523,3.9998195993979127,0.0,0.0,3.9998195993979127,61.00020858819616,21.999853424510803,16.99993798729303,0.0,0.0,16.99993798729303,,,,,,,0.0,96.00018040060209,0.0,83.00006201270696,,,,13.000118387895117,177383.0,177383.0,0.0
2017-01-01,somalia,Gedo,Belet xaawo,56519.0,25766.0,831.0,0.0,0.0,55688.0,15792.0,10805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.000144376534,31.00004812551133,0.9998074979546658,0.0,0.0,0.9998074979546658,67.67697636264204,19.191833262441516,13.131190374916448,0.0,0.0,13.131190374916448,,,,,,,0.0,99.00019250204534,0.0,86.86880962508356,,,,12.131382876961782,83116.0,82285.0,0.0
2017-01-01,somalia,Gedo,Ceel waaq,42633.0,17413.0,0.0,0.0,0.0,42633.0,9607.0,7806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.00056623255504,28.99943376744496,0.0,0.0,0.0,0.0,71.00056623255504,15.999400459647603,13.000033307797354,0.0,0.0,13.000033307797354,,,,,,,0.0,100.0,0.0,86.99996669220265,,,,13.000033307797354,60046.0,60046.0,0.0
2017-01-01,somalia,Gedo,Doolow,29284.0,11549.0,412.0,0.0,0.0,28459.0,7424.0,5362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.00012122681537,28.000969814522975,0.9989089586616559,0.0,0.0,0.9989089586616559,68.99987877318463,17.999757546369256,13.000363680446114,0.0,0.0,13.000363680446114,,,,,,,0.0,99.00109104133834,0.0,86.99963631955389,,,,12.001454721784459,41245.0,41245.0,0.0
2017-01-01,somalia,Gedo,Garbahaarey,53097.0,23086.0,770.0,0.0,0.0,50788.0,16929.0,9234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99925928813691,30.000129949449665,1.000610762413421,0.0,0.0,1.000610762413421,66.00044183961222,21.999714103780327,11.999844056607452,0.0,0.0,11.999844056607452,,,,,,,0.0,98.99938923758657,0.0,88.00015594339254,,,,10.999233294194031,76953.0,76951.0,0.0
2017-01-01,somalia,Gedo,Luuq,50155.0,18808.0,697.0,0.0,0.0,48762.0,12539.0,7663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99971289118577,26.999712891185762,1.000574217628481,0.0,0.0,1.000574217628481,70.70645554202193,18.181950002900063,11.111594455078011,0.0,0.0,11.111594455078011,,,,,,,0.0,98.99942578237152,0.0,88.888405544922,,,,10.11102023744953,69660.0,68964.0,0.0
