date,ADMIN0,ADMIN1,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,perc_CS_3p,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,perc_ML1_3p,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,perc_ML2_3p,perc_CS_4p,perc_CS_2m,perc_ML1_4p,perc_ML1_2m,perc_ML2_4p,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,pop_CS,pop_ML1,pop_ML2
2018-01-01,somalia,Banadir,1468703.0,132018.0,49507.0,0.0,0.0,1468703.0,132018.0,49507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00000484781498,7.999985456555095,3.000009695629937,0.0,0.0,3.000009695629937,89.00000484781498,7.999985456555095,3.000009695629937,0.0,0.0,3.000009695629937,,,,,,,0.0,96.99999030437006,0.0,96.99999030437006,,,,0.0,1650228.0,1650228.0,0.0
2018-07-01,somalia,Banadir,970883.0,455888.0,188667.0,29820.0,4970.0,970883.0,455888.0,188667.0,29820.0,4970.0,0.0,0.0,0.0,0.0,0.0,58.83326425197003,27.62575838005415,11.432783833506644,1.8070230295450085,0.3011705049241681,13.540977367975819,58.83326425197003,27.62575838005415,11.432783833506644,1.8070230295450085,0.3011705049241681,13.540977367975819,,,,,,,2.1081935344691765,86.45902263202419,2.1081935344691765,86.45902263202419,,,,0.0,1650228.0,1650228.0,0.0
2019-01-01,somalia,Banadir,1039644.0,544575.0,49507.0,33005.0,0.0,957132.0,544575.0,99014.0,49507.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3762322774341,32.67323881298182,2.970305346213636,1.980223563370454,0.0,4.95052890958409,57.999985456555095,32.999985456555095,6.000019391259874,3.000009695629937,0.0,9.000029086889812,,,,,,,1.980223563370454,95.0494710904159,3.000009695629937,90.99997091311019,,,,4.049500177305722,1666731.0,1650228.0,0.0
2019-08-01,somalia,Banadir,1353187.0,214530.0,66009.0,33005.0,0.0,1122155.0,330046.0,148521.0,49507.0,0.0,0.0,0.0,0.0,0.0,0.0,81.188086139875,12.871303167697725,3.9603871290568184,1.980223563370454,0.0,5.940610692427272,67.99995636969172,20.000012119530076,9.00002363308365,3.0000078776945505,0.0,12.000031510778202,,,,,,,1.980223563370454,94.05938930757273,3.0000078776945505,87.9999684892218,,,,6.0594208183509295,1666731.0,1650229.0,0.0
2020-01-01,somalia,Banadir,1626778.0,467977.0,89139.0,44569.0,0.0,1582209.0,490262.0,111423.0,44569.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00000044873978,20.999989678985024,4.000021539509518,1.9999883327656776,0.0,6.0000098722751956,71.00001211597412,22.000006282356942,4.999993268903276,1.9999883327656776,0.0,6.999981601668953,,,,,,,1.9999883327656776,93.99999012772481,1.9999883327656776,93.00001839833105,,,,0.9999717293937573,2228463.0,2228463.0,0.0
2020-09-01,somalia,Banadir,1627659.0,427256.0,148698.0,24850.0,0.0,1361124.0,495393.0,322246.0,49700.0,0.0,0.0,0.0,0.0,0.0,0.0,73.03953442350176,19.172676414192203,6.672670804944933,1.115118357361105,0.0,7.787789162306037,61.07904865371334,22.230254664313478,14.460459967250971,2.23023671472221,0.0,16.69069668197318,,,,,,,1.115118357361105,92.21221083769396,2.23023671472221,83.30930331802682,,,,8.902907519667142,2228463.0,2228463.0,0.0
2017-01-01,somalia,Bari,453476.0,226830.0,45266.0,4759.0,0.0,432460.0,143803.0,139365.0,13601.0,0.0,0.0,0.0,0.0,0.0,0.0,62.091846025980004,31.058520040912956,6.198011586527205,0.6516223465798385,0.0,6.849633933107044,59.30373037824881,19.719868518668346,19.111280544246046,1.865120558836799,0.0,20.976401103082846,,,,,,,0.6516223465798385,93.15036606689296,1.865120558836799,79.02359889691716,,,,14.126767169975803,730331.0,729229.0,0.0
2017-07-01,somalia,Bari,437272.0,218422.0,60497.0,9414.0,0.0,357858.0,168312.0,170742.0,33235.0,0.0,0.0,0.0,0.0,0.0,0.0,60.26309080009096,30.10205276975765,8.33745632954569,1.2974001006057014,0.0,9.634856430151391,49.01177434133127,23.051796419077256,23.384606113563432,4.551823126028046,0.0,27.936429239591483,,,,,,,1.2974001006057014,90.3651435698486,4.551823126028046,72.06357076040852,,,,18.301572809440092,725605.0,730147.0,0.0
2018-01-01,somalia,Bari,499042.0,190149.0,41018.0,0.0,0.0,432437.0,220184.0,54467.0,22997.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3423512994225,26.040352830491,5.61729587008651,0.0,0.0,5.61729587008651,59.23104843956526,30.158680153680734,7.460364204168007,3.1499072025860007,0.0,10.61027140675401,,,,,,,0.0,94.38270412991349,3.1499072025860007,89.38972859324599,,,,4.992975536667499,730209.0,730085.0,0.0
2018-07-01,somalia,Bari,388611.0,199674.0,108364.0,32103.0,1396.0,358944.0,168131.0,169575.0,32103.0,1396.0,0.0,0.0,0.0,0.0,0.0,53.223593024975756,27.347058404597423,14.841374625418407,4.396779830938385,0.19119411407002415,19.429348570426818,49.16037685458721,23.02694381557737,23.224711668440275,4.396773809181414,0.19119385221372626,27.812679329835415,,,,,,,4.587973945008409,80.57065142957318,4.5879676613951395,72.18732067016458,,,,8.383330759408597,730148.0,730149.0,0.0
