ADMIN0,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,CS_88,ML1_88,ML2_88
Malawi,Southern,Machinga,2012-01-01,584298.1862182617,5726.617919921875,0.0,585687.5267944336,4337.27734375,0.0,590024.8041381836,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,590024.8041381836,590024.8041381836,590024.8041381836,590024.8041381836,590024.8041381836,590024.8041381836,99.02942759698273,0.9705724030172643,0.0,0.0,0.0,0.0,0.0,0,0.0,590024.8041381836,100.0,99.26489915113225,0.7351008488677386,0.0,0.0,0.0,0.0,0.0,0,0.0,590024.8041381836,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590024.8041381836,100.0,0.0,0.0,,,
Malawi,Southern,Mulanje,2012-01-01,584222.2761535645,1418.9519348144531,0.0,584222.2761535645,1418.9519348144531,0.0,585641.2280883789,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,585641.2280883789,585641.2280883789,585641.2280883789,585641.2280883789,585641.2280883789,585641.2280883789,99.75770969208467,0.24229030791532996,0.0,0.0,0.0,0.0,0.0,0,0.0,585641.2280883789,100.0,99.75770969208467,0.24229030791532996,0.0,0.0,0.0,0.0,0.0,0,0.0,585641.2280883789,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585641.2280883789,100.0,0.0,0.0,,,
Malawi,Southern,Balaka,2012-01-01,2931.7121047973633,366210.5703125,0.0,111844.98404693604,257297.29837036133,0.0,369142.28241729736,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,369142.28241729736,369142.28241729736,369142.28241729736,369142.28241729736,369142.28241729736,369142.28241729736,0.7941956921323918,99.20580430786761,0.0,0.0,0.0,0.0,0.0,0,0.0,369142.28241729736,100.0,30.298610962290347,69.70138903770966,0.0,0.0,0.0,0.0,0.0,0,0.0,369142.28241729736,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369142.28241729736,100.0,0.0,0.0,,,
Malawi,Southern,Neno,2012-01-01,72745.92764282227,59218.68782137334,0.0,166.36514282226562,131798.25032137334,0.0,131964.6154641956,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,131964.6154641956,131964.6154641956,131964.6154641956,131964.6154641956,131964.6154641956,131964.6154641956,55.125328397262344,44.87467160273766,0.0,0.0,0.0,0.0,0.0,0,0.0,131964.6154641956,100.0,0.12606799348224032,99.87393200651776,0.0,0.0,0.0,0.0,0.0,0,0.0,131964.6154641956,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131964.6154641956,100.0,0.0,0.0,,,
Malawi,Southern,Nsanje,2012-01-01,525.4765014648438,265620.35862731934,0.0,525.4765014648438,265620.35862731934,0.0,266145.8351287842,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,266145.8351287842,266145.8351287842,266145.8351287842,266145.8351287842,266145.8351287842,266145.8351287842,0.19743931037304158,99.80256068962696,0.0,0.0,0.0,0.0,0.0,0,0.0,266145.8351287842,100.0,0.19743931037304158,99.80256068962696,0.0,0.0,0.0,0.0,0.0,0,0.0,266145.8351287842,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266145.8351287842,100.0,0.0,0.0,,,
Malawi,Southern,Phalombe,2012-01-01,180285.71838378906,182783.79748535156,0.0,180285.71838378906,182783.79748535156,0.0,363069.5158691406,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,363069.5158691406,363069.5158691406,363069.5158691406,363069.5158691406,363069.5158691406,363069.5158691406,49.655977851020836,50.344022148979164,0.0,0.0,0.0,0.0,0.0,0,0.0,363069.5158691406,100.0,49.655977851020836,50.344022148979164,0.0,0.0,0.0,0.0,0.0,0,0.0,363069.5158691406,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363069.5158691406,100.0,0.0,0.0,,,
Malawi,Southern,Thyolo,2012-01-01,450812.9733276367,244348.03125,0.0,451703.3619995117,243457.642578125,0.0,695161.0045776367,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,695161.0045776367,695161.0045776367,695161.0045776367,695161.0045776367,695161.0045776367,695161.0045776367,64.850152750087,35.149847249912995,0.0,0.0,0.0,0.0,0.0,0,0.0,695161.0045776367,100.0,64.97823655599842,35.02176344400159,0.0,0.0,0.0,0.0,0.0,0,0.0,695161.0045776367,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695161.0045776367,100.0,0.0,0.0,,,
Malawi,Southern,Zomba,2012-01-01,401040.03479003906,262385.33332824707,0.0,402392.9356689453,261032.43244934082,0.0,663425.3681182861,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,663425.3681182861,663425.3681182861,663425.3681182861,663425.3681182861,663425.3681182861,663425.3681182861,60.44990952449307,39.55009047550693,0.0,0.0,0.0,0.0,0.0,0,0.0,663425.3681182861,100.0,60.653836136878056,39.346163863121944,0.0,0.0,0.0,0.0,0.0,0,0.0,663425.3681182861,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663425.3681182861,100.0,0.0,0.0,,,
Malawi,Southern,Zomba City,2012-01-01,70591.66748046875,20140.427734375,0.0,70591.66748046875,20140.427734375,0.0,90732.09521484375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,90732.09521484375,90732.09521484375,90732.09521484375,90732.09521484375,90732.09521484375,90732.09521484375,77.80231164431434,22.197688355685663,0.0,0.0,0.0,0.0,0.0,0,0.0,90732.09521484375,100.0,77.80231164431434,22.197688355685663,0.0,0.0,0.0,0.0,0.0,0,0.0,90732.09521484375,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90732.09521484375,100.0,0.0,0.0,,,
Malawi,Southern,Mwanza,2012-01-01,195.04664611816406,110058.78955078125,0.0,0.0,110253.83619689941,0.0,110253.83619689941,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,110253.83619689941,110253.83619689941,110253.83619689941,110253.83619689941,110253.83619689941,110253.83619689941,0.1769069021506294,99.82309309784937,0.0,0.0,0.0,0.0,0.0,0,0.0,110253.83619689941,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110253.83619689941,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110253.83619689941,100.0,0.0,0.0,,,
Malawi,Northern,Rumphi,2012-01-01,184416.93764500692,0.0,0.0,184416.93764500692,0.0,0.0,184416.93764500692,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,184416.93764500692,184416.93764500692,184416.93764500692,184416.93764500692,184416.93764500692,184416.93764500692,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,184416.93764500692,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,184416.93764500692,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184416.93764500692,100.0,0.0,0.0,,,
Malawi,Central,Ntcheu,2012-01-01,538907.7702636719,2141.1287231445312,0.0,538907.7702636719,2141.1287231445312,0.0,541048.8989868164,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,541048.8989868164,541048.8989868164,541048.8989868164,541048.8989868164,541048.8989868164,541048.8989868164,99.60426336193382,0.39573663806618403,0.0,0.0,0.0,0.0,0.0,0,0.0,541048.8989868164,100.0,99.60426336193382,0.39573663806618403,0.0,0.0,0.0,0.0,0.0,0,0.0,541048.8989868164,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541048.8989868164,100.0,0.0,0.0,,,
Malawi,Northern,Mzuzu City,2012-01-01,158955.064453125,0.0,0.0,158955.064453125,0.0,0.0,158955.064453125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,158955.064453125,158955.064453125,158955.064453125,158955.064453125,158955.064453125,158955.064453125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,158955.064453125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,158955.064453125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158955.064453125,100.0,0.0,0.0,,,
Malawi,Central,Dedza,2012-01-01,719176.7555532455,0.0,0.0,719176.7555532455,0.0,0.0,719176.7555532455,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,719176.7555532455,719176.7555532455,719176.7555532455,719176.7555532455,719176.7555532455,719176.7555532455,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,719176.7555532455,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,719176.7555532455,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719176.7555532455,100.0,0.0,0.0,,,
Malawi,Central,Dowa,2012-01-01,670488.5084228516,0.0,0.0,670488.5084228516,0.0,0.0,670488.5084228516,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,670488.5084228516,670488.5084228516,670488.5084228516,670488.5084228516,670488.5084228516,670488.5084228516,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,670488.5084228516,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,670488.5084228516,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670488.5084228516,100.0,0.0,0.0,,,
Malawi,Central,Kasungu,2012-01-01,732572.5997200012,0.0,0.0,732572.5997200012,0.0,0.0,732572.5997200012,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,732572.5997200012,732572.5997200012,732572.5997200012,732572.5997200012,732572.5997200012,732572.5997200012,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,732572.5997200012,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,732572.5997200012,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732572.5997200012,100.0,0.0,0.0,,,
Malawi,Central,Lilongwe,2012-01-01,1484132.2564806957,0.0,0.0,1484132.2564806957,0.0,0.0,1484132.2564806957,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1484132.2564806957,1484132.2564806957,1484132.2564806957,1484132.2564806957,1484132.2564806957,1484132.2564806957,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1484132.2564806957,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1484132.2564806957,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484132.2564806957,100.0,0.0,0.0,,,
Malawi,Central,Lilongwe City,2012-01-01,858863.2004394531,0.0,0.0,858863.2004394531,0.0,0.0,858863.2004394531,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,858863.2004394531,858863.2004394531,858863.2004394531,858863.2004394531,858863.2004394531,858863.2004394531,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,858863.2004394531,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,858863.2004394531,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858863.2004394531,100.0,0.0,0.0,,,
Malawi,Central,Mchinji,2012-01-01,540804.3846645355,0.0,0.0,540804.3846645355,0.0,0.0,540804.3846645355,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,540804.3846645355,540804.3846645355,540804.3846645355,540804.3846645355,540804.3846645355,540804.3846645355,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,540804.3846645355,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,540804.3846645355,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540804.3846645355,100.0,0.0,0.0,,,
Malawi,Central,Nkhotakota,2012-01-01,335398.89187431335,0.0,0.0,335398.89187431335,0.0,0.0,335398.89187431335,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,335398.89187431335,335398.89187431335,335398.89187431335,335398.89187431335,335398.89187431335,335398.89187431335,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,335398.89187431335,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,335398.89187431335,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335398.89187431335,100.0,0.0,0.0,,,
Malawi,Northern,Nkhata Bay,2012-01-01,223480.49332642555,0.0,0.0,223480.49332642555,0.0,0.0,223480.49332642555,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,223480.49332642555,223480.49332642555,223480.49332642555,223480.49332642555,223480.49332642555,223480.49332642555,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,223480.49332642555,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,223480.49332642555,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223480.49332642555,100.0,0.0,0.0,,,
Malawi,Central,Ntchisi,2012-01-01,263495.77573394775,0.0,0.0,263495.77573394775,0.0,0.0,263495.77573394775,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,263495.77573394775,263495.77573394775,263495.77573394775,263495.77573394775,263495.77573394775,263495.77573394775,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,263495.77573394775,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,263495.77573394775,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263495.77573394775,100.0,0.0,0.0,,,
Malawi,Central,Salima,2012-01-01,394078.4709815979,0.0,0.0,394078.4709815979,0.0,0.0,394078.4709815979,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,394078.4709815979,394078.4709815979,394078.4709815979,394078.4709815979,394078.4709815979,394078.4709815979,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,394078.4709815979,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,394078.4709815979,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394078.4709815979,100.0,0.0,0.0,,,
Malawi,Northern,Chitipa,2012-01-01,209736.85671832634,0.0,0.0,209736.85671832634,0.0,0.0,209736.85671832634,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,209736.85671832634,209736.85671832634,209736.85671832634,209736.85671832634,209736.85671832634,209736.85671832634,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,209736.85671832634,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,209736.85671832634,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209736.85671832634,100.0,0.0,0.0,,,
