ADMIN0,ADMIN1,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,CS_88,ML1_88,ML2_88,period_ML1,period_ML2
Malawi,Southern,2012-01-01,3233794.4376564026,3481023.05078125,0.0,3590255.4415626526,3124562.046875,0.0,6714817.488437653,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,6714817.488437653,6714817.488437653,6714817.488437653,6714817.488437653,6714817.488437653,6714817.488437653,48.159081661187706,51.84091833881229,0.0,0.0,0.0,0.0,0.0,0,0.0,6714817.488437653,100.0,53.46765489523384,46.53234510476616,0.0,0.0,0.0,0.0,0.0,0,0.0,6714817.488437653,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714817.488437653,100.0,0.0,0.0,,,,Jan - Mar 2012,Apr - Jun 2012
Malawi,Central,2012-01-01,6537918.630905151,2141.1287231445312,0.0,6537918.630905151,2141.1287231445312,0.0,6540059.759628296,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,6540059.759628296,6540059.759628296,6540059.759628296,6540059.759628296,6540059.759628296,6540059.759628296,99.9672613278496,0.03273867215039365,0.0,0.0,0.0,0.0,0.0,0,0.0,6540059.759628296,100.0,99.9672613278496,0.03273867215039365,0.0,0.0,0.0,0.0,0.0,0,0.0,6540059.759628296,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6540059.759628296,100.0,0.0,0.0,,,,Jan - Mar 2012,Apr - Jun 2012
Malawi,Northern,2012-01-01,1944909.232925415,0.0,4208.319610595703,1944909.232925415,0.0,4208.319610595703,1944909.232925415,0.0,0.0,4208.319610595703,0.0,0,0,0.0,0,0,0.0,0,1944909.232925415,1949117.552536011,1944909.232925415,1949117.552536011,1944909.232925415,1949117.552536011,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1944909.232925415,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1944909.232925415,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944909.232925415,100.0,0.0,0.0,,,,Jan - Mar 2012,Apr - Jun 2012
Malawi,Central,2012-04-01,6540059.759628296,0.0,0.0,6403147.791061401,136911.96856689453,0.0,6332121.587936401,71026.203125,136911.96856689453,0.0,0.0,0,0,0.0,0,0,0.0,0,6540059.759628296,6540059.759628296,6540059.759628296,6540059.759628296,6540059.759628296,6540059.759628296,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6540059.759628296,100.0,97.90656395202915,2.093436047970851,0.0,0.0,0.0,0.0,0.0,0,0.0,6540059.759628296,100.0,96.82054630485956,1.0860176471695844,2.093436047970851,0.0,0.0,136911.96856689453,2.093436047970851,0.0,0.0,6403147.791061401,97.90656395202915,2.093436047970851,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Malawi,Northern,2012-04-01,1944909.232925415,0.0,4208.319610595703,1944909.232925415,0.0,4208.319610595703,1944909.232925415,0.0,0.0,4208.319610595703,0.0,0,0,0.0,0,0,0.0,0,1944909.232925415,1949117.552536011,1944909.232925415,1949117.552536011,1944909.232925415,1949117.552536011,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1944909.232925415,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1944909.232925415,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944909.232925415,100.0,0.0,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Malawi,Southern,2012-04-01,6061925.980625153,652891.5078125,0.0,2105066.5946388245,4609750.893798828,0.0,1878770.1255531309,2506533.242523193,2329514.120361328,0.0,0.0,0,0,0.0,0,0,0.0,0,6714817.488437653,6714817.488437653,6714817.488437653,6714817.488437653,6714817.488437653,6714817.488437653,90.27685400330351,9.723145996696472,0.0,0.0,0.0,0.0,0.0,0,0.0,6714817.488437653,100.0,31.349572765954857,68.65042723404514,0.0,0.0,0.0,0.0,0.0,0,0.0,6714817.488437653,100.0,27.97946673588991,37.32838974163082,34.69214352247927,0.0,0.0,2329514.120361328,34.69214352247927,0.0,0.0,4385303.3680763235,65.30785647752073,34.69214352247927,0.0,,,,Apr - Jun 2012,Jul - Sep 2012
Malawi,Central,2012-07-01,0.0,0.0,6540059.848926544,5092534.282520294,850557.27734375,596968.2890625,5092534.282520294,850557.27734375,0.0,596968.2890625,0.0,0,0,0.0,0,0,0.0,0,0.0,6540059.848926544,5943091.559864044,6540059.848926544,5943091.559864044,6540059.848926544,,,,,,0.0,,0,,0.0,,85.68830264894646,14.31169735105356,0.0,0.0,0.0,0.0,0.0,0,0.0,5943091.559864044,100.0,85.68830264894646,14.31169735105356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5943091.559864044,100.0,,,,,,Jul - Sep 2012,Oct - Dec 2012
Malawi,Northern,2012-07-01,0.0,0.0,1949117.5621414185,1943335.255012512,0.0,5782.30712890625,1943335.255012512,0.0,0.0,5782.30712890625,0.0,0,0,0.0,0,0,0.0,0,0.0,1949117.5621414185,1943335.255012512,1949117.5621414185,1943335.255012512,1949117.5621414185,,,,,,0.0,,0,,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1943335.255012512,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943335.255012512,100.0,,,,,,Jul - Sep 2012,Oct - Dec 2012
Malawi,Southern,2012-07-01,0.0,0.0,6714817.46124649,1225940.5549964905,2579677.0876464844,572129.703125,1225940.5549964905,4000434.4040527344,916312.7990722656,572129.703125,0.0,0,0,2337070.115478516,0,0,0.0,0,0.0,6714817.46124649,6142687.75812149,6714817.46124649,6142687.75812149,6714817.46124649,,,,,,0.0,,0,,0.0,,19.957722144929573,41.99590129313982,38.04637656193061,0.0,0.0,2337070.115478516,38.04637656193061,0,0.0,3805617.642642975,61.95362343806939,19.957722144929573,65.12514654132634,14.91713131374409,0.0,0.0,916312.7990722656,14.91713131374409,0.0,0.0,5226374.959049225,85.0828686862559,,,,,,Jul - Sep 2012,Oct - Dec 2012
Malawi,Central,2012-10-01,5092534.282520294,850557.27734375,596968.2890625,5092534.282520294,850557.27734375,596968.2890625,5092534.282520294,0.0,850557.27734375,596968.2890625,0.0,0,0,0.0,0,0,0.0,0,5943091.559864044,6540059.848926544,5943091.559864044,6540059.848926544,5943091.559864044,6540059.848926544,85.68830264894646,14.31169735105356,0.0,0.0,0.0,0.0,0.0,0,0.0,5943091.559864044,100.0,85.68830264894646,14.31169735105356,0.0,0.0,0.0,0.0,0.0,0,0.0,5943091.559864044,100.0,85.68830264894646,0.0,14.31169735105356,0.0,0.0,850557.27734375,14.31169735105356,0.0,0.0,5092534.282520294,85.68830264894646,14.31169735105356,0.0,,,,Oct - Dec 2012,Jan - Mar 2013
Malawi,Northern,2012-10-01,1943335.255012512,0.0,5782.30712890625,1943335.255012512,0.0,5782.30712890625,1943335.255012512,0.0,0.0,5782.30712890625,0.0,0,0,0.0,0,0,0.0,0,1943335.255012512,1949117.5621414185,1943335.255012512,1949117.5621414185,1943335.255012512,1949117.5621414185,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1943335.255012512,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1943335.255012512,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943335.255012512,100.0,0.0,0.0,,,,Oct - Dec 2012,Jan - Mar 2013
Malawi,Southern,2012-10-01,725553.2346839905,3794852.536865234,572129.703125,725553.2346839905,3794852.536865234,572129.703125,725553.2346839905,962078.625,2832773.9118652344,572129.703125,1622281.9865722656,0,0,1622281.9865722656,0,0,1622281.9865722656,0,6142687.75812149,6714817.46124649,6142687.75812149,6714817.46124649,6142687.75812149,6714817.46124649,11.81165742511831,61.77837269765031,26.409969877231386,0.0,0.0,1622281.9865722656,26.409969877231386,0,0.0,4520405.771549225,73.59003012276861,11.81165742511831,61.77837269765031,26.409969877231386,0.0,0.0,1622281.9865722656,26.409969877231386,0,0.0,4520405.771549225,73.59003012276861,11.81165742511831,15.662176931067311,46.116195766583004,26.409969877231386,0.0,4455055.8984375,72.52616564381437,1622281.9865722656,26.409969877231386,1687631.8596839902,27.473834356185627,46.116195766583004,0.0,,,,Oct - Dec 2012,Jan - Mar 2013
Malawi,Southern,2013-01-01,800152.9980659485,5014135.3359375,585046.453125,800152.9980659485,5014135.3359375,585046.453125,6285901.0527534485,0.0,0.0,585046.453125,471612.71875,0,0,471612.71875,0,0,0.0,0,6285901.0527534485,6870947.5058784485,6285901.0527534485,6870947.5058784485,6285901.0527534485,6870947.5058784485,12.729328561661866,79.7679647493199,7.5027066890182255,0.0,0.0,471612.71875,7.5027066890182255,0,0.0,5814288.3340034485,92.49729331098177,12.729328561661866,79.7679647493199,7.5027066890182255,0.0,0.0,471612.71875,7.5027066890182255,0,0.0,5814288.3340034485,92.49729331098177,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6285901.0527534485,100.0,-7.5027066890182255,0.0,,,,Jan - Mar 2013,Apr - Jun 2013
Malawi,Central,2013-01-01,5242283.33946228,873986.65234375,629289.76171875,5242283.33946228,873986.65234375,629289.76171875,6116269.99180603,0.0,0.0,629289.76171875,0.0,0,0,0.0,0,0,0.0,0,6116269.99180603,6745559.75352478,6116269.99180603,6745559.75352478,6116269.99180603,6745559.75352478,85.7104631823868,14.289536817613193,0.0,0.0,0.0,0.0,0.0,0,0.0,6116269.99180603,100.0,85.7104631823868,14.289536817613193,0.0,0.0,0.0,0.0,0.0,0,0.0,6116269.99180603,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6116269.99180603,100.0,0.0,0.0,,,,Jan - Mar 2013,Apr - Jun 2013
Malawi,Northern,2013-01-01,2000188.1067123413,0.0,5894.576171875,2000188.1067123413,0.0,5894.576171875,2000188.1067123413,0.0,0.0,5894.576171875,0.0,0,0,0.0,0,0,0.0,0,2000188.1067123413,2006082.6828842163,2000188.1067123413,2006082.6828842163,2000188.1067123413,2006082.6828842163,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000188.1067123413,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000188.1067123413,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000188.1067123413,100.0,0.0,0.0,,,,Jan - Mar 2013,Apr - Jun 2013
Malawi,Southern,2013-04-01,6791668.1152534485,0.0,79279.390625,6791668.1152534485,0.0,79279.390625,6525745.609375,265922.50587844854,0.0,79279.390625,0.0,0,0,0.0,0,0,0.0,0,6791668.1152534485,6870947.5058784485,6791668.1152534485,6870947.5058784485,6791668.1152534485,6870947.5058784485,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6791668.1152534485,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6791668.1152534485,100.0,96.08457743567871,3.9154225643212968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6791668.1152534485,100.0,0.0,0.0,,,,Apr - Jun 2013,Jul - Sep 2013
Malawi,Northern,2013-04-01,2000188.1067123413,0.0,5894.576171875,2000188.1067123413,0.0,5894.576171875,888057.0215072631,1112131.085205078,0.0,5894.576171875,0.0,0,0,0.0,0,0,0.0,0,2000188.1067123413,2006082.6828842163,2000188.1067123413,2006082.6828842163,2000188.1067123413,2006082.6828842163,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000188.1067123413,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000188.1067123413,100.0,44.39867523094815,55.60132476905185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000188.1067123413,100.0,0.0,0.0,,,,Apr - Jun 2013,Jul - Sep 2013
Malawi,Central,2013-04-01,6728918.24180603,0.0,16641.51171875,6728918.24180603,0.0,16641.51171875,4042824.0911254883,2686094.150680542,0.0,16641.51171875,0.0,0,0,0.0,0,0,0.0,0,6728918.24180603,6745559.75352478,6728918.24180603,6745559.75352478,6728918.24180603,6745559.75352478,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6728918.24180603,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6728918.24180603,100.0,60.08133768081571,39.918662319184286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6728918.24180603,100.0,0.0,0.0,,,,Apr - Jun 2013,Jul - Sep 2013
Malawi,Central,2013-07-01,4629786.210266113,2099132.031539917,16641.51171875,4629539.280593872,2099378.961212158,16641.51171875,4302149.284500122,1153681.0497894287,1273087.9075164795,16641.51171875,0.0,0,0,0.0,0,0,0.0,0,6728918.24180603,6745559.75352478,6728918.24180603,6745559.75352478,6728918.24180603,6745559.75352478,68.80431659136174,31.195683408638267,0.0,0.0,0.0,0.0,0.0,0,0.0,6728918.24180603,100.0,68.80064691276903,31.199353087230982,0.0,0.0,0.0,0.0,0.0,0,0.0,6728918.24180603,100.0,63.93522896104371,17.14511914592356,18.91965189303273,0.0,0.0,1273087.9075164795,18.91965189303273,0.0,0.0,5455830.334289552,81.08034810696726,18.91965189303273,0.0,,,,Jul - Sep 2013,Oct - Dec 2013
Malawi,Northern,2013-07-01,883744.8203353881,1112131.085205078,10206.77734375,569723.6875228882,1426152.2180175781,10206.77734375,220134.84497070312,663609.9753646851,1112131.085205078,10206.77734375,0.0,0,0,0.0,0,0,0.0,0,1995875.9055404663,2006082.6828842163,1995875.9055404663,2006082.6828842163,1995875.9055404663,2006082.6828842163,44.278545468791435,55.72145453120857,0.0,0.0,0.0,0.0,0.0,0,0.0,1995875.9055404663,100.0,28.545045608364703,71.4549543916353,0.0,0.0,0.0,0.0,0.0,0,0.0,1995875.9055404663,100.0,11.029485568697844,33.24905990009359,55.72145453120857,0.0,0.0,1112131.085205078,55.72145453120857,0.0,0.0,883744.8203353881,44.278545468791435,55.72145453120857,0.0,,,,Jul - Sep 2013,Oct - Dec 2013
Malawi,Southern,2013-07-01,5317641.524902344,1474026.5903511047,79279.390625,4250911.837402344,2540756.2778511047,79279.390625,2346622.05078125,3984865.056659698,460181.0078125,79279.390625,0.0,0,0,0.0,0,0,0.0,0,6791668.1152534485,6870947.5058784485,6791668.1152534485,6870947.5058784485,6791668.1152534485,6870947.5058784485,78.29654563007018,21.70345436992982,0.0,0.0,0.0,0.0,0.0,0,0.0,6791668.1152534485,100.0,62.59009959357694,37.409900406423056,0.0,0.0,0.0,0.0,0.0,0,0.0,6791668.1152534485,100.0,34.55148294880542,58.67284721569457,6.77566983550001,0.0,0.0,460181.0078125,6.77566983550001,0.0,0.0,6331487.1074409485,93.2243301645,6.77566983550001,0.0,,,,Jul - Sep 2013,Oct - Dec 2013
Malawi,Central,2013-10-01,5121582.178344727,1607336.0634613037,16641.51171875,5121582.178344727,1607336.0634613037,16641.51171875,4302149.284500122,1184070.7587738035,1242698.1985321043,16641.51171875,0.0,0,0,0.0,0,0,0.0,0,6728918.24180603,6745559.75352478,6728918.24180603,6745559.75352478,6728918.24180603,6745559.75352478,76.11300946599259,23.88699053400741,0.0,0.0,0.0,0.0,0.0,0,0.0,6728918.24180603,100.0,76.11300946599259,23.88699053400741,0.0,0.0,0.0,0.0,0.0,0,0.0,6728918.24180603,100.0,63.93522896104371,17.59674759335464,18.468023445601663,0.0,0.0,1242698.1985321043,18.468023445601663,0.0,0.0,5486220.043273927,81.53197655439834,18.468023445601663,0.0,,,,Oct - Dec 2013,Jan - Mar 2014
Malawi,Northern,2013-10-01,1552261.0297851562,447927.07692718506,5894.576171875,1336673.2954101562,663514.8113021851,5894.576171875,224447.0461425781,565176.5769271851,1210564.483642578,5894.576171875,0.0,0,0,0.0,0,0,0.0,0,2000188.1067123413,2006082.6828842163,2000188.1067123413,2006082.6828842163,2000188.1067123413,2006082.6828842163,77.60575240778572,22.39424759221429,0.0,0.0,0.0,0.0,0.0,0,0.0,2000188.1067123413,100.0,66.82737943118822,33.17262056881178,0.0,0.0,0.0,0.0,0.0,0,0.0,2000188.1067123413,100.0,11.221296906494265,28.256171258619844,60.5225318348859,0.0,0.0,1210564.483642578,60.5225318348859,0.0,0.0,789623.6230697631,39.47746816511409,60.5225318348859,0.0,,,,Oct - Dec 2013,Jan - Mar 2014
Malawi,Southern,2013-10-01,3422593.36328125,3369074.751972198,79279.390625,2950980.64453125,3840687.4707222,79279.390625,2223967.59375,2996369.716815948,1571330.8046875,79279.390625,0.0,0,0,0.0,0,0,0.0,0,6791668.1152534485,6870947.5058784485,6791668.1152534485,6870947.5058784485,6791668.1152534485,6870947.5058784485,50.39400196241078,49.60599803758922,0.0,0.0,0.0,0.0,0.0,0,0.0,6791668.1152534485,100.0,43.45001249256607,56.54998750743393,0.0,0.0,0.0,0.0,0.0,0,0.0,6791668.1152534485,100.0,32.745528138443305,44.11831770881713,23.13615415273957,0.0,0.0,1571330.8046875,23.13615415273957,0.0,0.0,5220337.3105659485,76.86384584726042,23.13615415273957,0.0,,,,Oct - Dec 2013,Jan - Mar 2014
Malawi,Southern,2014-01-01,0.0,0.0,7023931.464138031,2002133.7421875,5021797.721950531,,7023931.464138031,0.0,0.0,,0.0,0,0,0.0,0,0,0.0,0,0.0,7023931.464138031,7023931.464138031,7023931.464138031,7023931.464138031,7023931.464138031,,,,,,0.0,,0,,0.0,,28.50446010770123,71.49553989229877,0.0,0.0,0.0,0.0,0.0,0,0.0,7023931.464138031,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7023931.464138031,100.0,,,,,,Jan - Mar 2014,Apr - Jun 2014
Malawi,Central,2014-01-01,0.0,0.0,6960032.116775513,3457480.795196533,2867723.1965789795,,6960032.116775513,0.0,0.0,,0.0,0,0,634828.125,0,0,0.0,0,0.0,6960032.116775513,6960032.116775513,6960032.116775513,6960032.116775513,6960032.116775513,,,,,,0.0,,0,,0.0,,49.676218976965544,41.20272936193801,9.12105166109646,0.0,0.0,634828.125,9.12105166109646,0,0.0,6325203.991775513,90.87894833890354,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6960032.116775513,100.0,,,,,,Jan - Mar 2014,Apr - Jun 2014
Malawi,Northern,2014-01-01,0.0,0.0,2062946.1572799685,690290.500541687,1372655.6567382812,,2062946.1572799685,0.0,0.0,,0.0,0,0,0.0,0,0,0.0,0,0.0,2062946.1572799685,2062946.1572799685,2062946.1572799685,2062946.1572799685,2062946.1572799685,,,,,,0.0,,0,,0.0,,33.461392005104365,66.53860799489564,0.0,0.0,0.0,0.0,0.0,0,0.0,2062946.1572799685,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062946.1572799685,100.0,,,,,,Jan - Mar 2014,Apr - Jun 2014
Malawi,Northern,2014-04-01,0.0,0.0,2062946.1572799685,1955469.386772156,101399.640625,6077.1298828125,1955469.386772156,101399.640625,0.0,6077.1298828125,0.0,0,0,0.0,0,0,0.0,0,0.0,2062946.1572799685,2056869.027397156,2062946.1572799685,2056869.027397156,2062946.1572799685,,,,,,0.0,,0,,0.0,,95.07019458826142,4.929805411738595,0.0,0.0,0.0,0.0,0.0,0,0.0,2056869.027397156,100.0,95.07019458826142,4.929805411738595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056869.027397156,100.0,,,,,,Apr - Jun 2014,Jul - Sep 2014
Malawi,Southern,2014-04-01,0.0,0.0,7023931.464138031,6941262.690700531,0.0,82668.7734375,6941262.690700531,0.0,0.0,82668.7734375,0.0,0,0,0.0,0,0,0.0,0,0.0,7023931.464138031,6941262.690700531,7023931.464138031,6941262.690700531,7023931.464138031,,,,,,0.0,,0,,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6941262.690700531,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6941262.690700531,100.0,,,,,,Apr - Jun 2014,Jul - Sep 2014
Malawi,Central,2014-04-01,0.0,0.0,6960032.116775513,6942576.284744263,0.0,17455.83203125,6942576.284744263,0.0,0.0,17455.83203125,0.0,0,0,0.0,0,0,0.0,0,0.0,6960032.116775513,6942576.284744263,6960032.116775513,6942576.284744263,6960032.116775513,,,,,,0.0,,0,,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6942576.284744263,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6942576.284744263,100.0,,,,,,Apr - Jun 2014,Jul - Sep 2014
Malawi,Northern,2014-07-01,1955469.386772156,101399.640625,6077.1298828125,1955469.386772156,0.0,6077.1298828125,1955469.386772156,0.0,101399.640625,6077.1298828125,0.0,0,0,101399.640625,0,0,0.0,0,2056869.027397156,2062946.1572799685,2056869.027397156,2062946.1572799685,2056869.027397156,2062946.1572799685,95.07019458826142,4.929805411738595,0.0,0.0,0.0,0.0,0.0,0,0.0,2056869.027397156,100.0,95.07019458826142,0.0,4.929805411738595,0.0,0.0,101399.640625,4.929805411738595,0,0.0,1955469.386772156,95.07019458826142,95.07019458826142,0.0,4.929805411738595,0.0,0.0,101399.640625,4.929805411738595,0.0,0.0,1955469.386772156,95.07019458826142,4.929805411738595,4.929805411738595,,,,Jul - Sep 2014,Oct - Dec 2014
Malawi,Southern,2014-07-01,5744521.815700531,1196740.875,82668.7734375,5744521.815700531,0.0,82668.7734375,5744521.815700531,0.0,1196740.875,82668.7734375,0.0,0,0,1196740.875,0,0,0.0,0,6941262.690700531,7023931.464138031,6941262.690700531,7023931.464138031,6941262.690700531,7023931.464138031,82.75903206194288,17.240967938057132,0.0,0.0,0.0,0.0,0.0,0,0.0,6941262.690700531,100.0,82.75903206194288,0.0,17.240967938057132,0.0,0.0,1196740.875,17.240967938057132,0,0.0,5744521.815700531,82.75903206194288,82.75903206194288,0.0,17.240967938057132,0.0,0.0,1196740.875,17.240967938057132,0.0,0.0,5744521.815700531,82.75903206194288,17.240967938057132,17.240967938057132,,,,Jul - Sep 2014,Oct - Dec 2014
Malawi,Central,2014-07-01,6942576.284744263,0.0,17455.83203125,6942576.284744263,0.0,17455.83203125,6942576.284744263,0.0,0.0,17455.83203125,0.0,0,0,0.0,0,0,0.0,0,6942576.284744263,6960032.116775513,6942576.284744263,6960032.116775513,6942576.284744263,6960032.116775513,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6942576.284744263,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6942576.284744263,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6942576.284744263,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Malawi,Central,2014-10-01,6942576.284744263,0.0,17455.83203125,6942576.284744263,0.0,17455.83203125,6942576.284744263,0.0,0.0,17455.83203125,0.0,0,0,0.0,0,0,0.0,0,6942576.284744263,6960032.116775513,6942576.284744263,6960032.116775513,6942576.284744263,6960032.116775513,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6942576.284744263,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6942576.284744263,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6942576.284744263,100.0,0.0,0.0,,,,Oct - Dec 2014,Jan - Mar 2015
Malawi,Northern,2014-10-01,1955469.386772156,101399.640625,6077.1298828125,1955469.386772156,101399.640625,6077.1298828125,2056869.027397156,0.0,0.0,6077.1298828125,0.0,0,0,0.0,0,0,0.0,0,2056869.027397156,2062946.1572799685,2056869.027397156,2062946.1572799685,2056869.027397156,2062946.1572799685,95.07019458826142,4.929805411738595,0.0,0.0,0.0,0.0,0.0,0,0.0,2056869.027397156,100.0,95.07019458826142,4.929805411738595,0.0,0.0,0.0,0.0,0.0,0,0.0,2056869.027397156,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056869.027397156,100.0,0.0,0.0,,,,Oct - Dec 2014,Jan - Mar 2015
Malawi,Southern,2014-10-01,5744521.815700531,0.0,82668.7734375,5744521.815700531,0.0,82668.7734375,6941262.690700531,0.0,0.0,82668.7734375,1196740.875,0,0,1196740.875,0,0,0.0,0,6941262.690700531,7023931.464138031,6941262.690700531,7023931.464138031,6941262.690700531,7023931.464138031,82.75903206194288,0.0,17.240967938057132,0.0,0.0,1196740.875,17.240967938057132,0,0.0,5744521.815700531,82.75903206194288,82.75903206194288,0.0,17.240967938057132,0.0,0.0,1196740.875,17.240967938057132,0,0.0,5744521.815700531,82.75903206194288,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6941262.690700531,100.0,-17.240967938057132,0.0,,,,Oct - Dec 2014,Jan - Mar 2015
Malawi,Central,2015-01-01,6665943.800815582,498887.0383911133,17206.490234375,6665943.800815582,498887.0383911133,17206.490234375,6665943.800815582,498887.0383911133,0.0,17206.490234375,0.0,0,0,0.0,0,0,0.0,0,7164830.8392066965,7182037.329441072,7164830.8392066965,7182037.329441072,7164830.8392066965,7182037.329441072,93.0370018554918,6.962998144508196,0.0,0.0,0.0,0.0,0.0,0,0.0,7164830.8392066965,100.0,93.0370018554918,6.962998144508196,0.0,0.0,0.0,0.0,0.0,0,0.0,7164830.8392066965,100.0,93.0370018554918,6.962998144508196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7164830.8392066965,100.0,0.0,0.0,,,,Jan - Mar 2015,Apr - Jun 2015
Malawi,Northern,2015-01-01,2117952.228553772,0.0,6343.1396484375,2117952.228553772,0.0,6343.1396484375,2117952.228553772,0.0,0.0,6343.1396484375,0.0,0,0,0.0,0,0,0.0,0,2117952.228553772,2124295.368202209,2117952.228553772,2124295.368202209,2117952.228553772,2124295.368202209,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2117952.228553772,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2117952.228553772,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117952.228553772,100.0,0.0,0.0,,,,Jan - Mar 2015,Apr - Jun 2015
Malawi,Southern,2015-01-01,3327466.820098877,2616796.94921875,83544.5859375,3327466.820098877,2616796.94921875,83544.5859375,3327466.820098877,2616796.94921875,1150652.0737304688,83544.5859375,1150652.0737304688,0,0,1150652.0737304688,0,0,0.0,0,7094915.843048098,7178460.428985598,7094915.843048098,7178460.428985598,7094915.843048098,7178460.428985598,46.89931344794276,36.88270597011803,16.217980581939212,0.0,0.0,1150652.0737304688,16.217980581939212,0,0.0,5944263.769317628,83.7820194180608,46.89931344794276,36.88270597011803,16.217980581939212,0.0,0.0,1150652.0737304688,16.217980581939212,0,0.0,5944263.769317628,83.7820194180608,46.89931344794276,36.88270597011803,16.217980581939212,0.0,0.0,1150652.0737304688,16.217980581939212,0.0,0.0,5944263.769317628,83.7820194180608,0.0,0.0,,,,Jan - Mar 2015,Apr - Jun 2015
