ADMIN0,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p
Ethiopia,Oromia,Kelem Wellega,2012-01-01,1046758.3125,0.0,0.0,0.0,0.0,1046758.3125,0.0,0.0,0.0,0.0,1046758.25,0.0,0.0,0.0,0.0,0,0.0,0.0,1046758.3125,1046758.3125,1046758.3125,1046758.3125,1046758.25,1046758.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046758.3125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046758.3125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046758.25,100.0,0.0,0.0
Ethiopia,Oromia,Jimma,2012-01-01,3329787.25,376.650146484375,0.0,0.0,0.0,3329787.25,376.650146484375,0.0,0.0,0.0,3329787.25,288.65234375,87.99781799316406,0.0,0.0,0,0.0,0.0,3330163.9001464844,3330163.9001464844,3330163.9001464844,3330163.9001464844,3330163.900161743,3330163.900161743,99.98868974147285,0.011310258527149586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330163.9001464844,100.0,99.98868974147285,0.011310258527149586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330163.9001464844,100.0,99.9886897410147,0.008667811927694622,0.0026424470576024827,0.0,0.0,87.99781799316406,0.0026424470576024827,0.0,0.0,3330075.90234375,99.9973575529424,0.0026424470576024827,0.0
Ethiopia,Oromia,Ilu Aba Bora,2012-01-01,920858.6875,0.0,0.0,0.0,0.0,920858.6875,0.0,0.0,0.0,0.0,920858.6875,0.0,0.0,0.0,0.0,0,0.0,0.0,920858.6875,920858.6875,920858.6875,920858.6875,920858.6875,920858.6875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920858.6875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920858.6875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920858.6875,100.0,0.0,0.0
Ethiopia,Oromia,Horo Gudru Wellega,2012-01-01,730038.0,0.0,0.0,0.0,0.0,730038.0,0.0,0.0,0.0,0.0,730038.0,0.0,0.0,0.0,0.0,0,0.0,0.0,730038.0,730038.0,730038.0,730038.0,730038.0,730038.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730038.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730038.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730038.0,100.0,0.0,0.0
Ethiopia,Oromia,West Arsi,2012-01-01,1359993.875,1160312.0,2275.497314453125,0.0,0.0,1359993.875,1160312.0,2275.497314453125,0.0,0.0,1359993.875,33642.28515625,1128945.125,0.0,0.0,0,0.0,0.0,2522581.372314453,2522581.372314453,2522581.372314453,2522581.372314453,2522581.28515625,2522581.28515625,53.912785130582876,45.99700975891298,0.09020511050414085,0.0,0.0,2275.497314453125,0.09020511050414085,0.0,0.0,2520305.875,99.90979488949586,53.912785130582876,45.99700975891298,0.09020511050414085,0.0,0.0,2275.497314453125,0.09020511050414085,0.0,0.0,2520305.875,99.90979488949586,53.91278699333414,1.3336452368933744,44.75356776977249,0.0,0.0,1128945.125,44.75356776977249,0.0,0.0,1393636.16015625,55.24643223022751,44.663362659268344,0.0
Ethiopia,Oromia,Finfine Special,2012-01-01,854579.6875,371.374267578125,0.0,0.0,14507.5478515625,854579.6875,371.374267578125,0.0,0.0,14507.5478515625,854579.6875,371.374267578125,0.0,0.0,14507.5478515625,0,0.0,0.0,854951.0617675781,869458.6096191406,854951.0617675781,869458.6096191406,854951.0617675781,869458.6096191406,99.95656192685341,0.04343807314658726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854951.0617675781,100.0,99.95656192685341,0.04343807314658726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854951.0617675781,100.0,99.95656192685341,0.04343807314658726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854951.0617675781,100.0,0.0,0.0
Ethiopia,Oromia,East Wellega,2012-01-01,1539357.0,0.0,0.0,0.0,0.0,1539357.0,0.0,0.0,0.0,0.0,1539357.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1539357.0,1539357.0,1539357.0,1539357.0,1539357.0,1539357.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539357.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539357.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539357.0,100.0,0.0,0.0
Ethiopia,Oromia,East Shewa,2012-01-01,1393092.875,560890.0,0.0,0.0,0.0,1393092.875,560890.0,0.0,0.0,0.0,1393092.875,557841.75,3048.23193359375,0.0,0.0,0,0.0,0.0,1953982.875,1953982.875,1953982.875,1953982.875,1953982.8569335938,1953982.8569335938,71.29504013693058,28.704959863069423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953982.875,100.0,71.29504013693058,28.704959863069423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953982.875,100.0,71.29504079612016,28.548958248048656,0.1560009558311772,0.0,0.0,3048.23193359375,0.1560009558311772,0.0,0.0,1950934.625,99.84399904416883,0.1560009558311772,0.0
Ethiopia,Oromia,East Hararge,2012-01-01,0.0,3507512.75,923.04833984375,0.0,7839.36474609375,0.0,3507512.75,923.04833984375,0.0,7839.36474609375,0.0,3073524.75,434170.25,740.9820556640625,7839.36474609375,0,0.0,0.0,3508435.7983398438,3516275.1630859375,3508435.7983398438,3516275.1630859375,3508435.982055664,3516275.346801758,0.0,99.9736906019406,0.02630939805940092,0.0,0.0,923.04833984375,0.02630939805940092,0.0,0.0,3507512.75,99.9736906019406,0.0,99.9736906019406,0.02630939805940092,0.0,0.0,923.04833984375,0.02630939805940092,0.0,0.0,3507512.75,99.9736906019406,0.0,87.6038430149482,12.375036974327541,0.021120010724263123,0.0,434911.23205566406,12.396156985051803,740.9820556640625,0.021120010724263123,3073524.75,87.6038430149482,12.369847586992401,0.0
Ethiopia,Oromia,Guji,2012-01-01,768415.75,5173.4140625,329618.28125,222902.25,0.0,768415.75,5173.4140625,329618.28125,222902.25,0.0,768415.75,5173.4140625,329425.46875,223095.078125,0.0,0,0.0,0.0,1326109.6953125,1326109.6953125,1326109.6953125,1326109.6953125,1326109.7109375,1326109.7109375,57.945112136362255,0.3901196168602686,24.85603433977797,16.808733906999503,0.0,552520.53125,41.66476824677747,222902.25,16.808733906999503,773589.1640625,58.33523175322253,57.945112136362255,0.3901196168602686,24.85603433977797,16.808733906999503,0.0,552520.53125,41.66476824677747,222902.25,16.808733906999503,773589.1640625,58.33523175322253,57.94511145361907,0.39011961226365116,24.841494337381103,16.82327459673618,0.0,552520.546875,41.66476893411728,223095.078125,16.82327459673618,773589.1640625,58.335231065882724,6.873398135098796e-07,0.0
Ethiopia,Oromia,Buno Bedele,2012-01-01,744452.9375,0.0,0.0,0.0,0.0,744452.9375,0.0,0.0,0.0,0.0,744452.9375,0.0,0.0,0.0,0.0,0,0.0,0.0,744452.9375,744452.9375,744452.9375,744452.9375,744452.9375,744452.9375,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744452.9375,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744452.9375,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744452.9375,100.0,0.0,0.0
Ethiopia,Oromia,Borena,2012-01-01,0.0,731.041259765625,477671.0,89.37763977050781,0.0,0.0,731.041259765625,477671.0,89.37763977050781,0.0,0.0,0.0,132094.0,346397.46875,0.0,0,0.0,0.0,478491.41889953613,478491.41889953613,478491.41889953613,478491.41889953613,478491.46875,478491.46875,0.0,0.15278043260356025,99.82854051982312,0.018679047573322,0.0,477760.3776397705,99.84721956739644,89.37763977050781,0.018679047573322,731.041259765625,0.15278043260356025,0.0,0.15278043260356025,99.82854051982312,0.018679047573322,0.0,477760.3776397705,99.84721956739644,89.37763977050781,0.018679047573322,731.041259765625,0.15278043260356025,0.0,0.0,27.606343817389117,72.39365618261088,0.0,478491.46875,100.0,346397.46875,72.39365618261088,0.0,0.0,0.15278043260356355,0.0
Ethiopia,Oromia,Bale,2012-01-01,812395.6875,111739.9609375,277035.3125,198.5721435546875,0.0,812395.6875,111739.9609375,277035.3125,198.5721435546875,0.0,582975.625,111739.9609375,500093.125,6560.712890625,0.0,0,0.0,0.0,1201369.5330810547,1201369.5330810547,1201369.5330810547,1201369.5330810547,1201369.423828125,1201369.423828125,67.62246462306355,9.301048333640493,23.059958228631793,0.016528814664162964,0.0,277233.8846435547,23.076487043295955,198.5721435546875,0.016528814664162964,924135.6484375,76.92351295670404,67.62246462306355,9.301048333640493,23.059958228631793,0.016528814664162964,0.0,277233.8846435547,23.076487043295955,198.5721435546875,0.016528814664162964,924135.6484375,76.92351295670404,48.52592495174107,9.30104917948088,41.6269229997938,0.5461028689842546,0.0,506653.837890625,42.173025868778055,6560.712890625,0.5461028689842546,694715.5859375,57.826974131221945,19.0965388254821,0.0
Ethiopia,Oromia,Arsi,2012-01-01,2454072.75,871829.25,128.96804809570312,0.0,0.0,2454072.75,871829.25,128.96804809570312,0.0,0.0,2454072.75,864942.5,6886.7978515625,128.96804809570312,0.0,0,0.0,0.0,3326030.9680480957,3326030.9680480957,3326030.9680480957,3326030.9680480957,3326031.015899658,3326031.015899658,73.78382142485552,26.21230103914634,0.0038775359981506404,0.0,0.0,128.96804809570312,0.0038775359981506404,0.0,0.0,3325902.0,99.99612246400184,73.78382142485552,26.21230103914634,0.0038775359981506404,0.0,0.0,128.96804809570312,0.0038775359981506404,0.0,0.0,3325902.0,99.99612246400184,73.78382036332869,26.005244565226693,0.20705753550225658,0.0038775359423645827,0.0,7015.765899658203,0.21093507144462117,128.96804809570312,0.0038775359423645827,3319015.25,99.78906492855538,0.20705753544647054,0.0
Ethiopia,Harari,Harari,2012-01-01,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,1539.79150390625,4909.25439453125,0.0,226408.21875,0,0.0,0.0,6449.0458984375,232857.2646484375,6449.0458984375,232857.2646484375,6449.0458984375,232857.2646484375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6449.0458984375,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6449.0458984375,100.0,0.0,23.876268337294928,76.12373166270507,0.0,0.0,4909.25439453125,76.12373166270507,0.0,0.0,1539.79150390625,23.876268337294928,76.12373166270507,0.0
Ethiopia,Gambela,Nuwer,2012-01-01,2192.912353515625,146782.703125,88.4491958618164,0.0,109.8154525756836,1984.645263671875,146990.96875,88.4491958618164,0.0,109.8154525756836,309.54534912109375,148666.078125,88.4491958618164,0.0,109.8154525756836,0,0.0,0.0,149064.06467437744,149173.88012695312,149064.0632095337,149173.87866210938,149064.0726699829,149173.8881225586,1.471120728061405,98.46954290803693,0.05933636390167476,0.0,0.0,88.4491958618164,0.05933636390167476,0.0,0.0,148975.61547851562,99.94066363609832,1.3314042438801192,98.6092593916351,0.0593363644847697,0.0,0.0,88.4491958618164,0.0593363644847697,0.0,0.0,148975.61401367188,99.94066363551522,0.20765925925451184,99.73300438002653,0.05933636071894838,0.0,0.0,88.4491958618164,0.05933636071894838,0.0,0.0,148975.6234741211,99.94066363928104,-3.1827263810568773e-09,5.830949403873298e-10
Ethiopia,Gambela,Majang,2012-01-01,83796.4765625,0.0,0.0,0.0,0.0,83796.4765625,0.0,0.0,0.0,0.0,83796.4765625,0.0,0.0,0.0,0.0,0,0.0,0.0,83796.4765625,83796.4765625,83796.4765625,83796.4765625,83796.4765625,83796.4765625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83796.4765625,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83796.4765625,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83796.4765625,100.0,0.0,0.0
Ethiopia,Gambela,Itang Special woreda,2012-01-01,47833.59765625,949.068115234375,0.0,0.0,508.3900451660156,47833.59765625,949.068115234375,0.0,0.0,508.3900451660156,47763.4140625,1019.2503051757812,0.0,0.0,508.3900451660156,0,0.0,0.0,48782.665771484375,49291.05581665039,48782.665771484375,49291.05581665039,48782.66436767578,49291.0544128418,98.054497227191,1.945502772808999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48782.665771484375,100.0,98.054497227191,1.945502772808999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48782.665771484375,100.0,97.9106301011079,2.0893698988921026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48782.66436767578,100.0,0.0,0.0
Ethiopia,Gambela,Agnewak,2012-01-01,140479.03125,1239.4857177734375,12.82469654083252,0.0,6101.021484375,140479.03125,1239.4857177734375,12.82469654083252,0.0,6101.021484375,140468.71875,1249.8035888671875,12.82469654083252,0.0,6101.021484375,0,0.0,0.0,141731.34166431427,147832.36314868927,141731.34166431427,147832.36314868927,141731.34703540802,147832.36851978302,99.1164195585756,0.8745318454044668,0.009048596019931403,0.0,0.0,12.82469654083252,0.009048596019931403,0.0,0.0,141718.51696777344,99.99095140398006,99.1164195585756,0.8745318454044668,0.009048596019931403,0.0,0.0,12.82469654083252,0.009048596019931403,0.0,0.0,141718.51696777344,99.99095140398006,99.10913971268997,0.8818116916330129,0.009048595677023086,0.0,0.0,12.82469654083252,0.009048595677023086,0.0,0.0,141718.5223388672,99.99095140432298,-3.429083163253299e-10,0.0
Ethiopia,Oromia,East Bale,2012-01-01,3759.573486328125,301160.28125,294194.65625,0.0,0.0,3759.573486328125,301160.28125,294194.65625,0.0,0.0,3759.573486328125,300441.09375,1415.8466796875,293498.0625,0.0,0,0.0,0.0,599114.5109863281,599114.5109863281,599114.5109863281,599114.5109863281,599114.5764160156,599114.5764160156,0.6275216869874679,50.26756583715471,49.10491247585782,0.0,0.0,294194.65625,49.10491247585782,0.0,0.0,304919.8547363281,50.89508752414218,0.6275216869874679,50.26756583715471,49.10491247585782,0.0,0.0,294194.65625,49.10491247585782,0.0,0.0,304919.8547363281,50.89508752414218,0.6275216184554216,50.14751861777078,0.2363231901579304,48.988636573615864,0.0,294913.9091796875,49.224959763773796,293498.0625,48.988636573615864,304200.6672363281,50.77504023622621,0.1200472879159733,0.0
Ethiopia,SNNP,Guraghe,2012-04-01,1249539.625,225572.1875,77415.203125,0.0,0.0,1249539.625,225572.1875,77415.203125,0.0,0.0,1038642.25,513884.8125,0.0,0.0,0.0,0,0.0,0.0,1552527.015625,1552527.015625,1552527.015625,1552527.015625,1552527.0625,1552527.0625,80.48424358638123,14.52935667011189,4.986399743506879,0.0,0.0,77415.203125,4.986399743506879,0.0,0.0,1475111.8125,95.01360025649312,80.48424358638123,14.52935667011189,4.986399743506879,0.0,0.0,77415.203125,4.986399743506879,0.0,0.0,1475111.8125,95.01360025649312,66.90010596836214,33.09989403163785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552527.0625,100.0,-4.986399743506879,0.0
Ethiopia,SNNP,Hadiya,2012-04-01,11077.96484375,747026.625,789368.5625,0.0,0.0,11077.963958740234,747026.625,789368.5625,0.0,0.0,9604.381927490234,1533683.75,4185.15673828125,0.0,0.0,0,0.0,0.0,1547473.15234375,1547473.15234375,1547473.1514587402,1547473.1514587402,1547473.2886657715,1547473.2886657715,0.7158744451864443,48.273963517142704,51.010162037670845,0.0,0.0,789368.5625,51.010162037670845,0.0,0.0,758104.58984375,48.98983796232915,0.7158743884052197,48.27396354475089,51.01016206684389,0.0,0.0,789368.5625,51.01016206684389,0.0,0.0,758104.5889587402,48.98983793315611,0.6206492866685352,99.10889972920562,0.270450984125851,0.0,0.0,4185.15673828125,0.270450984125851,0.0,0.0,1543288.1319274902,99.72954901587416,-50.739711053544994,2.9173044424624095e-08
Ethiopia,SNNP,Halaba,2012-04-01,0.0,315961.0,10673.1708984375,0.0,0.0,0.0,315961.0,10673.1708984375,0.0,0.0,0.0,38905.7265625,287728.4375,0.0,0.0,0,0.0,0.0,326634.1708984375,326634.1708984375,326634.1708984375,326634.1708984375,326634.1640625,326634.1640625,0.0,96.73237773345025,3.2676222665497474,0.0,0.0,10673.1708984375,3.2676222665497474,0.0,0.0,315961.0,96.73237773345025,0.0,96.73237773345025,3.2676222665497474,0.0,0.0,10673.1708984375,3.2676222665497474,0.0,0.0,315961.0,96.73237773345025,0.0,11.91110142264713,88.08889857735286,0.0,0.0,287728.4375,88.08889857735286,0.0,0.0,38905.7265625,11.91110142264713,84.82127631080311,0.0
Ethiopia,SNNP,Mirab Omo,2012-04-01,253248.6875,6.462161064147949,402.0559501647949,0.0,0.0,253248.6875,0.0,406.9102592468262,0.0,0.0,253255.15625,179.1370849609375,222.91884553432465,0.0,0.0,0,0.0,0.0,253657.20561122894,253657.20561122894,253655.59775924683,253655.59775924683,253657.21218049526,253657.21218049526,99.83894874571193,0.0025475960947280423,0.158503658193338,0.0,0.0,402.0559501647949,0.158503658193338,0.0,0.0,253255.14966106415,99.84149634180666,99.83958159692062,0.0,0.1604184030793748,0.0,0.0,406.9102592468262,0.1604184030793748,0.0,0.0,253248.6875,99.83958159692062,99.84149635366599,0.07062171953284287,0.08788192680115949,0.0,0.0,222.91884553432465,0.08788192680115949,0.0,0.0,253434.29333496094,99.91211807319884,-0.07062173139217852,0.0019147448860367955
Ethiopia,SNNP,Kembata Tibaro,2012-04-01,223.79660034179688,7020.599609375,863216.25,0.0,0.0,223.79660034179688,7020.599609375,863216.25,0.0,0.0,223.79660034179688,869050.25,1186.509033203125,0.0,0.0,0,0.0,0.0,870460.6462097168,870460.6462097168,870460.6462097168,870460.6462097168,870460.5556335449,870460.5556335449,0.02571013420495042,0.8065384276641443,99.1677514381309,0.0,0.0,863216.25,99.1677514381309,0.0,0.0,7244.396209716797,0.8322485618690947,0.02571013420495042,0.8065384276641443,99.1677514381309,0.0,0.0,863216.25,99.1677514381309,0.0,0.0,7244.396209716797,0.8322485618690947,0.025710136880230217,99.83798167252755,0.13630819059222635,0.0,0.0,1186.509033203125,0.13630819059222635,0.0,0.0,869274.0466003418,99.86369180940777,-99.03144324753868,0.0
Ethiopia,SNNP,Konso,2012-04-01,0.0,0.0,331332.9375,0.0,0.0,0.0,0.0,331332.912109375,0.0,0.0,0.0,0.0,331332.9306640625,0.0,0.0,0,0.0,0.0,331332.9375,331332.9375,331332.912109375,331332.912109375,331332.9306640625,331332.9306640625,0.0,0.0,100.0,0.0,0.0,331332.9375,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,331332.912109375,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,331332.9306640625,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,SNNP,Konta Special,2012-04-01,118788.625,0.0,686.2882080078125,0.0,0.0,118788.625,0.0,686.2882461547852,0.0,0.0,118788.625,686.2882080078125,0.0,0.0,0.0,0,0.0,0.0,119474.91320800781,119474.91320800781,119474.91324615479,119474.91324615479,119474.91320800781,119474.91320800781,99.42557965552737,0.0,0.5744203444726286,0.0,0.0,686.2882080078125,0.5744203444726286,0.0,0.0,118788.625,99.42557965552737,99.42557962378193,0.0,0.5744203762180784,0.0,0.0,686.2882461547852,0.5744203762180784,0.0,0.0,118788.625,99.42557962378193,99.42557965552737,0.5744203444726286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119474.91320800781,100.0,-0.5744203444726286,3.1745449824427396e-08
Ethiopia,SNNP,Kefa,2012-04-01,1098772.25,0.0,546.21728515625,0.0,0.0,1098772.25,0.0,546.21728515625,0.0,0.0,1098772.25,546.21728515625,0.0,0.0,0.0,0,0.0,0.0,1099318.4672851562,1099318.4672851562,1099318.4672851562,1099318.4672851562,1099318.4672851562,1099318.4672851562,99.95031309839585,0.0,0.049686901604152234,0.0,0.0,546.21728515625,0.049686901604152234,0.0,0.0,1098772.25,99.95031309839585,99.95031309839585,0.0,0.049686901604152234,0.0,0.0,546.21728515625,0.049686901604152234,0.0,0.0,1098772.25,99.95031309839585,99.95031309839585,0.049686901604152234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099318.4672851562,100.0,-0.049686901604152234,0.0
Ethiopia,SNNP,Gofa,2012-04-01,3379.016845703125,1989.1502685546875,580342.8125,0.0,0.0,3379.016845703125,1989.1502685546875,580342.8125,0.0,0.0,277.51531982421875,585433.5,0.0,0.0,0.0,0,0.0,0.0,585710.9796142578,585710.9796142578,585710.9796142578,585710.9796142578,585711.0153198242,585711.0153198242,0.5769085715156824,0.33961293842651163,99.08347849005781,0.0,0.0,580342.8125,99.08347849005781,0.0,0.0,5368.1671142578125,0.9165215099421942,0.5769085715156824,0.33961293842651163,99.08347849005781,0.0,0.0,580342.8125,99.08347849005781,0.0,0.0,5368.1671142578125,0.9165215099421942,0.04738092891640139,99.9526190710836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585711.0153198242,100.0,-99.08347849005781,0.0
Ethiopia,Oromia,West Shewa,2012-04-01,1523799.875,918523.5625,0.0,0.0,0.0,1523799.875,918523.5625,0.0,0.0,0.0,1523799.875,918523.5625,0.0,0.0,0.0,0,0.0,0.0,2442323.4375,2442323.4375,2442323.4375,2442323.4375,2442323.4375,2442323.4375,62.39140367746645,37.60859632253355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442323.4375,100.0,62.39140367746645,37.60859632253355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442323.4375,100.0,62.39140367746645,37.60859632253355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442323.4375,100.0,0.0,0.0
Ethiopia,SNNP,Gamo,2012-04-01,0.0,423.3919677734375,1423937.0,0.0,0.0,0.0,423.3919677734375,1423937.0258789062,0.0,0.0,0.0,1420298.25,4062.1810913085938,0.0,0.0,0,0.0,0.0,1424360.3919677734,1424360.3919677734,1424360.4178466797,1424360.4178466797,1424360.4310913086,1424360.4310913086,0.0,0.029725059062370846,99.97027494093763,0.0,0.0,1423937.0,99.97027494093763,0.0,0.0,423.3919677734375,0.029725059062370846,0.0,0.029725058522302464,99.9702749414777,0.0,0.0,1423937.0258789062,99.9702749414777,0.0,0.0,423.3919677734375,0.029725058522302464,0.0,99.71480665970226,0.2851933402977401,0.0,0.0,4062.1810913085938,0.2851933402977401,0.0,0.0,1420298.25,99.71480665970226,-99.68508160063989,5.40069322596537e-10
Ethiopia,SNNP,Derashe,2012-04-01,0.0,0.0,103581.609375,0.0,0.0,0.0,0.0,103581.615234375,0.0,0.0,0.0,4916.873046875,98664.74169921875,0.0,0.0,0,0.0,0.0,103581.609375,103581.609375,103581.615234375,103581.615234375,103581.61474609375,103581.61474609375,0.0,0.0,100.0,0.0,0.0,103581.609375,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,103581.615234375,100.0,0.0,0.0,0.0,0.0,0.0,4.7468588503158315,95.25314114968417,0.0,0.0,98664.74169921875,95.25314114968417,0.0,0.0,4916.873046875,4.7468588503158315,-4.7468588503158315,0.0
Ethiopia,SNNP,Dawuro,2012-04-01,623206.375,0.0,6286.22509765625,0.0,0.0,623206.375,0.0,6286.22509765625,0.0,0.0,623206.375,6286.22509765625,0.0,0.0,0.0,0,0.0,0.0,629492.6000976562,629492.6000976562,629492.6000976562,629492.6000976562,629492.6000976562,629492.6000976562,99.00138220899166,0.0,0.9986177910083515,0.0,0.0,6286.22509765625,0.9986177910083515,0.0,0.0,623206.375,99.00138220899166,99.00138220899166,0.0,0.9986177910083515,0.0,0.0,6286.22509765625,0.9986177910083515,0.0,0.0,623206.375,99.00138220899166,99.00138220899166,0.9986177910083515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629492.6000976562,100.0,-0.9986177910083515,0.0
Ethiopia,SNNP,Burji,2012-04-01,0.0,0.0,74342.3046875,0.0,0.0,0.0,0.0,74342.29965209961,0.0,0.0,0.0,0.0,74342.3046875,0.0,0.0,0,0.0,0.0,74342.3046875,74342.3046875,74342.29965209961,74342.29965209961,74342.3046875,74342.3046875,0.0,0.0,100.0,0.0,0.0,74342.3046875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,74342.29965209961,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,74342.3046875,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,SNNP,Bench Sheko,2012-04-01,582624.3125,0.0,0.0,0.0,0.0,582624.3125,0.0,0.0,0.0,0.0,582624.3125,0.0,0.0,0.0,0.0,0,0.0,0.0,582624.3125,582624.3125,582624.3125,582624.3125,582624.3125,582624.3125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582624.3125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582624.3125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582624.3125,100.0,0.0,0.0
Ethiopia,SNNP,Basketo,2012-04-01,59749.65625,19.77508544921875,4672.35205078125,0.0,0.0,59749.65625,19.77508544921875,4672.3515625,0.0,0.0,0.0,64441.7890625,0.0,0.0,0.0,0,0.0,0.0,64441.78338623047,64441.78338623047,64441.78289794922,64441.78289794922,64441.7890625,64441.7890625,92.71881240761401,0.030686744546930354,7.250500847839058,0.0,0.0,4672.35205078125,7.250500847839058,0.0,0.0,59769.43133544922,92.74949915216094,92.7188131101529,0.03068674477944661,7.250500145067669,0.0,0.0,4672.3515625,7.250500145067669,0.0,0.0,59769.43133544922,92.74949985493232,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64441.7890625,100.0,-7.250500847839058,-7.027713895269017e-07
Ethiopia,SNNP,Amaro,2012-04-01,0.0,0.0,192413.484375,0.0,0.0,0.0,0.0,192413.47424316406,0.0,0.0,0.0,178.3832550048828,192235.10034179688,0.0,0.0,0,0.0,0.0,192413.484375,192413.484375,192413.47424316406,192413.47424316406,192413.48359680176,192413.48359680176,0.0,0.0,100.0,0.0,0.0,192413.484375,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,192413.47424316406,100.0,0.0,0.0,0.0,0.0,0.0,0.09270829240776131,99.90729170759224,0.0,0.0,192235.10034179688,99.90729170759224,0.0,0.0,178.3832550048828,0.09270829240776131,-0.09270829240776379,0.0
