,date,ADMIN1,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
10,2009-07-01,Somali,59.554264068603516,3716.0400390625,2878091.4455833435,2241198.9990234375,6276.707862854004,59.554264068603516,3716.0400390625,2104956.03358078,3014334.4272460938,6276.707862854004,0.0,1649009.3491134644,1232857.7031517029,2241198.9990234375,6276.707862854004,0,0.0,0.0,5123066.038909912,5129342.746772766,5123066.055130005,5129342.762992859,5123066.051288605,5129342.759151459
11,2009-07-01,Tigray,403294.6040649414,1541103.371307373,2948480.7084350586,0.0,59494.07421875,403294.6040649414,1541103.371307373,2948480.7084350586,0.0,59494.07421875,403294.6040649414,4450340.775299072,39243.4228515625,0.0,59494.07421875,0,0.0,0.0,4892878.683807373,4952372.758026123,4892878.683807373,4952372.758026123,4892878.802215576,4952372.876434326
12,2009-10-01,Addis Ababa,51459.3125,0.0,0.0,0.0,3070314.5,51459.3125,0.0,0.0,0.0,3070314.5,51459.3125,0.0,0.0,0.0,3070314.5,0,0.0,0.0,51459.3125,3121773.8125,51459.3125,3121773.8125,51459.3125,3121773.8125
13,2009-10-01,Afar,3802.80322265625,494803.4363479614,1070000.5656738281,0.0,0.0,3802.80322265625,1564795.234375,8.737299919128418,0.0,0.0,3825.736015319824,34312.61605834961,1530468.453125,0.0,0.0,0,0.0,0.0,1568606.8052444458,1568606.8052444458,1568606.7748975754,1568606.7748975754,1568606.8051986694,1568606.8051986694
14,2009-10-01,Amhara,8939243.69720459,3459557.740386963,6610980.5,0.0,601346.16015625,8939243.69720459,10070538.25,0.0,0.0,601346.16015625,8939243.69720459,10054854.875,15683.633934020996,0.0,601346.16015625,0,0.0,0.0,19009781.937591553,19611128.097747803,19009781.94720459,19611128.10736084,19009782.20613861,19611128.36629486
15,2009-10-01,Benishangul Gumz,764995.66015625,129710.92532157898,17273.541015625,0.0,0.0,911980.1328125,0.0,0.0,0.0,0.0,911980.1328125,0.0,0.0,0.0,0.0,0,0.0,0.0,911980.126493454,911980.126493454,911980.1328125,911980.1328125,911980.1328125,911980.1328125
16,2009-10-01,Dire Dawa,0.0,391240.890625,2049.182373046875,0.0,0.0,0.0,393290.078125,0.0,0.0,0.0,0.0,392939.0625,351.0048522949219,0.0,0.0,0,0.0,0.0,393290.0729980469,393290.0729980469,393290.078125,393290.078125,393290.0673522949,393290.0673522949
17,2009-10-01,Gambela,83497.9599609375,61004.40985107422,224646.0961303711,75.40729570388794,0.0,144563.91650390625,1191.058479309082,223468.8930053711,0.0,0.0,142945.29931640625,2809.6757583618164,223468.8930053711,0.0,0.0,0,0.0,0.0,369223.8732380867,369223.8732380867,369223.8679885864,369223.8679885864,369223.86808013916,369223.86808013916
18,2009-10-01,Harari,0.0,211302.359375,2863.7548828125,0.0,0.0,0.0,214166.125,0.0,0.0,0.0,0.0,214166.125,0.0,0.0,0.0,0,0.0,0.0,214166.1142578125,214166.1142578125,214166.125,214166.125,214166.125,214166.125
19,2009-10-01,Oromia,16059384.177387238,5108708.486549377,10222989.360857964,1066.209716796875,19535.07421875,16214435.239887238,14266958.66821289,910753.6912641525,0.0,19535.07421875,16214435.302387238,14167457.430664062,1010255.3298749924,0.0,19535.07421875,0,0.0,0.0,31392148.234511375,31411683.308730125,31392147.59936428,31411682.67358303,31392148.062926292,31411683.137145042
20,2009-10-01,SNNP,2602701.07611084,912041.831319809,10082900.616825104,0.0,0.0,2602701.07611084,10319872.623632431,675069.6394578218,0.0,0.0,2602701.07611084,10319872.623632431,675069.6394578218,0.0,0.0,0,0.0,0.0,13597643.524255753,13597643.524255753,13597643.339201093,13597643.339201093,13597643.339201093,13597643.339201093
21,2009-10-01,Sidama,263774.65625,685210.75,2747800.25,0.0,0.0,263774.65625,3433011.25,0.0,0.0,0.0,263774.65625,3433011.25,0.0,0.0,0.0,0,0.0,0.0,3696785.65625,3696785.65625,3696785.90625,3696785.90625,3696785.90625,3696785.90625
22,2009-10-01,Somali,59.554264068603516,3716.0400390625,2113179.4771842957,3012387.656311035,0.0,59.554264068603516,1727504.7797851562,3401768.713745117,9.826385498046875,0.0,59.554264068603516,14844.083251953125,5114429.203125,9.826385498046875,0.0,0,0.0,0.0,5129342.727798462,5129342.727798462,5129342.87417984,5129342.87417984,5129342.66702652,5129342.66702652
23,2009-10-01,Tigray,403294.6040649414,1541103.371307373,2948480.7084350586,0.0,59494.07421875,403294.6040649414,4489584.087799072,0.0,0.0,59494.07421875,639606.5103149414,4214127.275299072,39145.033203125,0.0,59494.07421875,0,0.0,0.0,4892878.683807373,4952372.758026123,4892878.691864014,4952372.766082764,4892878.818817139,4952372.893035889
24,2010-01-01,Addis Ababa,53388.05078125,0.0,0.0,0.0,3136550.25,53388.05078125,0.0,0.0,0.0,3136550.25,53388.05078125,0.0,0.0,0.0,3136550.25,0,0.0,0.0,53388.05078125,3189938.30078125,53388.05078125,3189938.30078125,53388.05078125,3189938.30078125
25,2010-01-01,Afar,3802.28125,696971.853515625,902452.15625,0.0,0.0,0.0,8596.566284179688,1097519.859375,497109.8359375,0.0,0.0,1131.3197021484375,981277.6796875,620817.2744750977,0.0,0,0.0,0.0,1603226.291015625,1603226.291015625,1603226.2615966797,1603226.2615966797,1603226.273864746,1603226.273864746
26,2010-01-01,Amhara,9133904.46282959,9338951.15625,952792.9463272095,0.0,615443.6484375,9102098.36907959,7058015.361578941,2319751.9510498047,945782.9855957031,615443.6484375,9102098.36907959,4187654.13994503,3395474.605773926,2740421.4729003906,615443.6484375,0,0.0,0.0,19425648.5654068,20041092.2138443,19425648.66730404,20041092.31574154,19425648.587698936,20041092.236136436
27,2010-01-01,Benishangul Gumz,940571.36328125,0.0,0.0,0.0,0.0,612021.05078125,328550.2990760803,0.0,0.0,0.0,612021.05078125,328550.2990760803,0.0,0.0,0.0,0,0.0,0.0,940571.36328125,940571.36328125,940571.3498573303,940571.3498573303,940571.3498573303,940571.3498573303
28,2010-01-01,Dire Dawa,0.0,403830.203125,0.0,0.0,0.0,0.0,0.0,403830.203125,0.0,0.0,0.0,0.0,401427.484375,2402.72412109375,0.0,0,0.0,0.0,403830.203125,403830.203125,403830.203125,403830.203125,403830.20849609375,403830.20849609375
29,2010-01-01,Gambela,151879.4783935547,1192.5557861328125,235344.49822998047,0.0,0.0,150089.84521484375,2982.189079284668,79.52148103713989,235264.97479248047,0.0,146729.97021484375,6246.206901550293,175.3736538887024,235264.97479248047,0.0,0,0.0,0.0,388416.53240966797,388416.53240966797,388416.530567646,388416.530567646,388416.5255627632,388416.5255627632
30,2010-01-01,Harari,0.0,219787.4375,0.0,0.0,0.0,0.0,0.0,219787.4375,0.0,0.0,0.0,0.0,216900.90625,2886.5439453125,0.0,0,0.0,0.0,219787.4375,219787.4375,219787.4375,219787.4375,219787.4501953125,219787.4501953125
31,2010-01-01,Oromia,16731165.766921997,14718188.213134766,940871.8763728142,0.0,19987.46484375,16571704.954421997,6801241.466186523,9017273.076080322,6.021514415740967,19987.46484375,16280669.204421997,6317667.655761719,6415948.37310791,3375940.087966442,19987.46484375,0,0.0,0.0,32390225.856429577,32410213.321273327,32390225.51820326,32410212.98304701,32390225.321258068,32410212.786101818
32,2010-01-01,SNNP,2683293.3316955566,9950384.550923347,1382028.2836761475,0.0,0.0,2683293.3316955566,8016695.116780281,3315471.5885106325,246.09390258789062,0.0,2681520.6598205566,4833782.548634529,4702551.865020752,1797734.3714294434,0.0,0,0.0,0.0,14015706.166295052,14015706.166295052,14015706.130889058,14015706.130889058,14015589.444905281,14015589.444905281
33,2010-01-01,Sidama,272404.21875,3537467.25,0.0,0.0,0.0,272404.21875,2838611.25,698855.875,0.0,0.0,272404.21875,25058.46484375,2814193.0,698215.75,0.0,0,0.0,0.0,3809871.46875,3809871.46875,3809871.34375,3809871.34375,3809871.43359375,3809871.43359375
34,2010-01-01,Somali,60.62431335449219,1779085.3371582031,3486491.294067383,9.052534103393555,0.0,60.62431335449219,2841.956008911133,4159969.098022461,1102774.6845703125,0.0,60.62431335449219,4359.105361938477,4678215.6171875,583010.8563671112,0.0,0,0.0,0.0,5265646.308073044,5265646.308073044,5265646.362915039,5265646.362915039,5265646.203229904,5265646.203229904
35,2010-01-01,Tigray,415249.17448425293,3713852.8291931152,894876.484375,0.0,61658.0,415249.17448425293,2209951.4972839355,1620124.550354004,778653.4331054688,61658.0,415249.17448425293,1257366.6929016113,1735558.654083252,1615804.125,61658.0,0,0.0,0.0,5023978.488052368,5085636.488052368,5023978.655227661,5085636.655227661,5023978.646469116,5085636.646469116
36,2010-04-01,Addis Ababa,53388.05078125,0.0,0.0,0.0,3136550.25,53388.05078125,0.0,0.0,0.0,3136550.25,53388.05078125,0.0,0.0,0.0,3136550.25,0,0.0,0.0,53388.05078125,3189938.30078125,53388.05078125,3189938.30078125,53388.05078125,3189938.30078125
37,2010-04-01,Afar,0.0,681597.4054107666,921488.990234375,139.78887939453125,0.0,0.0,681597.4366607666,921488.990234375,139.78887939453125,0.0,0.0,692737.7437896729,910348.6806640625,139.78887939453125,0.0,0,0.0,0.0,1603226.1845245361,1603226.1845245361,1603226.2157745361,1603226.2157745361,1603226.2133331299,1603226.2133331299
38,2010-04-01,Amhara,9120361.63470459,4764141.887786865,4845488.25,696410.700881958,615443.6484375,9120361.63470459,4764141.887786865,4845488.25,696410.700881958,615443.6484375,9120284.00970459,2976112.9713134766,6633594.864868164,696410.700881958,615443.6484375,0,0.0,0.0,19426402.473373413,20041846.121810913,19426402.473373413,20041846.121810913,19426402.54676819,20041846.19520569
39,2010-04-01,Benishangul Gumz,658303.708984375,282774.4821281433,0.0,0.0,0.0,657984.08203125,283094.1032218933,0.0,0.0,0.0,657796.86328125,187.222412109375,283094.1071281433,0.0,0.0,0,0.0,0.0,941078.1911125183,941078.1911125183,941078.1852531433,941078.1852531433,941078.1928215027,941078.1928215027
40,2010-04-01,Dire Dawa,0.0,400478.828125,3351.404052734375,0.0,0.0,0.0,400478.828125,3351.404052734375,0.0,0.0,0.0,400478.828125,3351.404052734375,0.0,0.0,0,0.0,0.0,403830.2321777344,403830.2321777344,403830.2321777344,403830.2321777344,403830.2321777344,403830.2321777344
41,2010-04-01,Gambela,146729.97021484375,6342.0590744018555,235264.97479248047,79.52148103713989,0.0,146729.97021484375,6342.0590744018555,235264.97479248047,79.52148103713989,0.0,146729.97021484375,238247.15838623047,3359.8701171875,79.52148103713989,0.0,0,0.0,0.0,388416.5255627632,388416.5255627632,388416.5255627632,388416.5255627632,388416.52019929886,388416.52019929886
42,2010-04-01,Harari,0.0,0.0,216900.90625,2886.5439453125,0.0,0.0,0.0,216900.90625,2886.5439453125,0.0,0.0,0.0,216900.90625,2886.5439453125,0.0,0,0.0,0.0,219787.4501953125,219787.4501953125,219787.4501953125,219787.4501953125,219787.4501953125,219787.4501953125
43,2010-04-01,Oromia,19094551.133277893,6398065.049194336,5936779.366775036,960830.4871826172,19987.46484375,19094551.133277893,6398065.049194336,5936779.366775036,960830.4871826172,19987.46484375,19094551.133277893,2825624.4096369743,9509220.107543945,960830.4871826172,19987.46484375,0,0.0,0.0,32390226.036429882,32410213.501273632,32390226.036429882,32410213.501273632,32390226.13764143,32410213.60248518
44,2010-04-01,SNNP,2685308.186187744,8841715.516957283,2488682.6614171267,0.0,0.0,2685308.186187744,8841715.516957283,2488682.6614171267,0.0,0.0,2685428.9313049316,8850946.544891357,2479330.917388916,0.0,0.0,0,0.0,0.0,14015706.364562154,14015706.364562154,14015706.364562154,14015706.364562154,14015706.393585205,14015706.393585205
45,2010-04-01,Sidama,285774.625,3210350.0,313747.0625,0.0,0.0,285774.625,3210350.0,313747.0625,0.0,0.0,285774.625,3210990.0,313106.9375,0.0,0.0,0,0.0,0.0,3809871.6875,3809871.6875,3809871.6875,3809871.6875,3809871.5625,3809871.5625
46,2010-04-01,Somali,0.0,3366356.8001117706,1897350.7397460938,1938.7046337127686,0.0,0.0,3369368.6438617706,1894338.935546875,1938.7046337127686,0.0,0.0,3245289.5813617706,2018418.037109375,1938.7046337127686,0.0,0,0.0,0.0,5265646.244491577,5265646.244491577,5265646.284042358,5265646.284042358,5265646.323104858,5265646.323104858
47,2010-04-01,Tigray,415249.17448425293,1013626.8023376465,3321004.515563965,274098.16217041016,61658.0,415249.17448425293,1013626.8023376465,3321004.515563965,274098.16217041016,61658.0,415249.17448425293,1887312.96875,2447318.2905578613,274098.16217041016,61658.0,0,0.0,0.0,5023978.654556274,5085636.654556274,5023978.654556274,5085636.654556274,5023978.595962524,5085636.595962524
48,2010-07-01,Addis Ababa,55991.34375,0.0,220263.90625,0.0,2913683.0,55991.34375,0.0,220263.90625,0.0,2913683.0,55991.34375,220263.90625,0.0,0.0,2913683.0,0,0.0,0.0,276255.25,3189938.25,276255.25,3189938.25,276255.25,3189938.25
49,2010-07-01,Afar,0.0,896485.072265625,707031.7861328125,0.0,0.0,0.0,896485.072265625,707031.7861328125,0.0,0.0,0.0,1602420.671875,1096.156005859375,0.0,0.0,0,0.0,0.0,1603516.8583984375,1603516.8583984375,1603516.8583984375,1603516.8583984375,1603516.8278808594,1603516.8278808594
50,2010-07-01,Amhara,9694626.897361755,3596389.173751831,6753975.76953125,0.0,0.0,9694549.272361755,3596466.7880096436,6753975.76953125,0.0,0.0,9694626.897361755,8234152.375,2116213.141845703,0.0,0.0,0,0.0,0.0,20044991.840644836,20044991.840644836,20044991.82990265,20044991.82990265,20044992.41420746,20044992.41420746
51,2010-07-01,Benishangul Gumz,672424.94140625,268471.78353881836,181.44437408447266,0.0,0.0,672343.87890625,268552.874130249,181.44437408447266,0.0,0.0,672850.72265625,268227.48570251465,0.0,0.0,0.0,0,0.0,0.0,941078.1693191528,941078.1693191528,941078.1974105835,941078.1974105835,941078.2083587646,941078.2083587646
52,2010-07-01,Dire Dawa,0.0,446.26251220703125,4084.25439453125,0.0,399299.71875,0.0,446.26251220703125,4084.25439453125,0.0,399299.71875,0.0,4530.51708984375,0.0,0.0,399299.71875,0,0.0,0.0,4530.516906738281,403830.2356567383,4530.516906738281,403830.2356567383,4530.51708984375,403830.23583984375
53,2010-07-01,Gambela,48904.76870727539,23351.07611846924,316081.154296875,79.52148103713989,0.0,48904.76870727539,23351.07611846924,316081.154296875,79.52148103713989,0.0,50711.46488952637,190534.91534423828,147170.15112304688,0.0,0.0,0,0.0,0.0,388416.52060365677,388416.52060365677,388416.52060365677,388416.52060365677,388416.5313568115,388416.5313568115
54,2010-07-01,Harari,214584.390625,0.0,5203.04443359375,0.0,0.0,214584.390625,0.0,5203.04443359375,0.0,0.0,214584.390625,5203.04443359375,0.0,0.0,0.0,0,0.0,0.0,219787.43505859375,219787.43505859375,219787.43505859375,219787.43505859375,219787.43505859375,219787.43505859375
55,2010-07-01,Oromia,16757724.207645416,7823848.499744415,7813207.691192627,0.0,15432.966674804688,16757724.207645416,7823848.499744415,7813207.691192627,0.0,15432.966674804688,17912560.04114151,13299130.549793243,1184502.3027648926,0.0,14020.218627929688,0,0.0,0.0,32394780.39858246,32410213.365257263,32394780.39858246,32410213.365257263,32396192.893699646,32410213.112327576
56,2010-07-01,SNNP,2908367.704772949,8331424.9781188965,2611763.179748535,0.0,164150.345703125,2908488.4334106445,8331304.2775268555,2611763.179748535,0.0,164150.345703125,2908499.7146606445,11103617.418670654,3589.3564224243164,0.0,0.0,0,0.0,0.0,13851555.86264038,14015706.208343506,13851555.890686035,14015706.23638916,14015706.489753723,14015706.489753723
57,2010-07-01,Sidama,17704.197265625,3067377.5,724789.6875,0.0,0.0,17704.197265625,3067377.5,724789.6875,0.0,0.0,17704.197265625,3792167.5,0.0,0.0,0.0,0,0.0,0.0,3809871.384765625,3809871.384765625,3809871.384765625,3809871.384765625,3809871.697265625,3809871.697265625
58,2010-07-01,Somali,0.0,5059202.703125,204601.65580558777,0.0,1841.9375,0.0,5059202.703125,204601.65580558777,0.0,1841.9375,0.0,1779635.4571533203,3484159.9544448853,9.052534103393555,1841.9375,0,0.0,0.0,5263804.358930588,5265646.296430588,5263804.358930588,5265646.296430588,5263804.464132309,5265646.401632309
59,2010-07-01,Tigray,415816.6696777344,1127312.854007721,3542507.1707000732,0.0,0.0,415816.6696777344,1127312.854007721,3542507.1707000732,0.0,0.0,415816.6696777344,4199156.243331909,470663.6686859131,0.0,0.0,0,0.0,0.0,5085636.694385529,5085636.694385529,5085636.694385529,5085636.694385529,5085636.581695557,5085636.581695557
60,2010-10-01,Addis Ababa,55991.34375,0.0,220263.90625,0.0,2913683.0,55991.34375,0.0,0.0,0.0,3133946.75,55991.34375,0.0,0.0,0.0,3133946.75,0,0.0,0.0,276255.25,3189938.25,55991.34375,3189938.09375,55991.34375,3189938.09375
61,2010-10-01,Afar,0.0,896493.728515625,707023.1552734375,0.0,0.0,0.0,1416912.671875,186604.20278930664,0.0,0.0,0.0,1364125.265625,239391.58584594727,0.0,0.0,0,0.0,0.0,1603516.8837890625,1603516.8837890625,1603516.8746643066,1603516.8746643066,1603516.8514709473,1603516.8514709473
62,2010-10-01,Amhara,9693872.897361755,3596389.173751831,6753975.76953125,0.0,753.988037109375,9694626.897361755,8285752.734375,2064612.65914917,0.0,0.0,9693872.897361755,8424202.1875,1926163.3079490662,0.0,753.988037109375,0,0.0,0.0,20044237.840644836,20044991.828681946,20044992.290885925,20044992.290885925,20044238.39281082,20044992.38084793
63,2010-10-01,Benishangul Gumz,672343.87890625,268227.48570251465,0.0,0.0,506.8470230102539,941078.1796875,0.0,0.0,0.0,0.0,940571.36328125,0.0,0.0,0.0,506.8470230102539,0,0.0,0.0,940571.3646087646,941078.2116317749,941078.1796875,941078.1796875,940571.36328125,941078.2103042603
64,2010-10-01,Dire Dawa,0.0,446.26251220703125,4084.25439453125,0.0,399299.71875,0.0,379102.015625,0.0,0.0,24728.2099609375,0.0,379102.015625,0.0,0.0,24728.2099609375,0,0.0,0.0,4530.516906738281,403830.2356567383,379102.015625,403830.2255859375,379102.015625,403830.2255859375
65,2010-10-01,Gambela,48904.76870727539,21544.378372192383,316081.154296875,0.0,1886.2176208496094,254210.60009765625,134205.9271850586,0.0,0.0,0.0,252420.9653930664,0.0,134109.34075927734,0.0,1886.2176208496094,0,0.0,0.0,386530.3013763428,388416.5189971924,388416.52728271484,388416.52728271484,386530.30615234375,388416.52377319336
66,2010-10-01,Harari,214584.390625,0.0,5203.04443359375,0.0,0.0,0.0,215987.5625,3799.88671875,0.0,0.0,0.0,215890.546875,3896.896484375,0.0,0.0,0,0.0,0.0,219787.43505859375,219787.43505859375,219787.44921875,219787.44921875,219787.443359375,219787.443359375
67,2010-10-01,Oromia,16757724.207645416,7823848.499744415,7813207.691192627,0.0,15432.966674804688,17896412.711151123,13166919.094726562,1331091.6317443848,0.0,15789.63671875,17896412.711151123,13044345.974121094,1453664.6734924316,0.0,15789.63671875,0,0.0,0.0,32394780.39858246,32410213.365257263,32394423.43762207,32410213.07434082,32394423.35876465,32410212.9954834
68,2010-10-01,SNNP,2908367.704772949,8331409.601287842,2611646.566711426,0.0,164282.33539009094,2550077.388349533,11345915.935546875,119713.046875,0.0,0.0,2549956.6595287323,7122425.527496338,4343191.8720703125,0.0,131.98968696594238,0,0.0,0.0,13851423.872772217,14015706.208162308,14015706.370771408,14015706.370771408,14015574.059095383,14015706.048782349
69,2010-10-01,Sidama,17704.197265625,3067377.5,724789.6875,0.0,0.0,16403.572265625,3293256.75,500211.15625,0.0,0.0,16403.572265625,1826436.125,1967031.875,0.0,0.0,0,0.0,0.0,3809871.384765625,3809871.384765625,3809871.478515625,3809871.478515625,3809871.572265625,3809871.572265625
70,2010-10-01,Somali,0.0,5061272.828125,202522.49584960938,9.052534103393555,1841.9375,0.0,3690934.137939453,1574508.9247055054,0.0,203.2109375,0.0,3831608.841064453,1433825.33984375,9.052534103393555,203.2109375,0,0.0,0.0,5263804.376508713,5265646.314008713,5265443.0626449585,5265646.2735824585,5265443.2334423065,5265646.4443798065
71,2010-10-01,Tigray,415816.6696777344,1127312.854007721,3542507.1707000732,0.0,221.48782348632812,415816.6696777344,4667666.087081909,2153.885498046875,0.0,0.0,415816.6696777344,4667666.087081909,2153.885498046875,0.0,221.48782348632812,0,0.0,0.0,5085636.694385529,5085858.182209015,5085636.64225769,5085636.64225769,5085636.64225769,5085858.130081177
72,2011-01-01,Addis Ababa,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,0,0.0,0.0,58055.1953125,3260538.1953125,58055.1953125,3260538.1953125,58055.1953125,3260538.1953125
73,2011-01-01,Afar,0.0,1293817.875,350040.0343017578,0.0,0.0,0.0,1293817.875,350040.0343017578,0.0,0.0,0.0,423635.767578125,1220222.12109375,0.0,0.0,0,0.0,0.0,1643857.9093017578,1643857.9093017578,1643857.9093017578,1643857.9093017578,1643857.888671875,1643857.888671875
74,2011-01-01,Amhara,9909356.267601013,8634938.8125,1944424.1666183472,0.0,0.0,9909356.267601013,8634938.8125,1944424.1666183472,0.0,0.0,9909356.267601013,8634187.375,1945175.627632141,0.0,0.0,0,0.0,0.0,20488719.24671936,20488719.24671936,20488719.24671936,20488719.24671936,20488719.270233154,20488719.270233154
75,2011-01-01,Benishangul Gumz,828605.1405029297,141419.96875,0.0,0.0,0.0,828605.1405029297,141419.96875,0.0,0.0,0.0,731343.62109375,238681.4693145752,0.0,0.0,0.0,0,0.0,0.0,970025.1092529297,970025.1092529297,970025.1092529297,970025.1092529297,970025.0904083252,970025.0904083252
76,2011-01-01,Dire Dawa,0.0,389099.640625,0.0,0.0,25448.6630859375,0.0,389099.640625,0.0,0.0,25448.6630859375,0.0,389099.640625,0.0,0.0,25448.6630859375,0,0.0,0.0,389099.640625,414548.3037109375,389099.640625,414548.3037109375,389099.640625,414548.3037109375
77,2011-01-01,Gambela,2819.3304290771484,264719.3899536133,141041.29260253906,0.0,0.0,2819.3304290771484,264719.3899536133,141041.29260253906,0.0,0.0,2452.582260131836,265011.521484375,141115.91760253906,0.0,0.0,0,0.0,0.0,408580.0129852295,408580.0129852295,408580.0129852295,408580.0129852295,408580.0213470459,408580.0213470459
78,2011-01-01,Harari,0.0,222280.765625,3672.273193359375,0.0,0.0,0.0,222280.765625,3672.273193359375,0.0,0.0,0.0,222280.765625,3672.273193359375,0.0,0.0,0,0.0,0.0,225953.03881835938,225953.03881835938,225953.03881835938,225953.03881835938,225953.03881835938,225953.03881835938
79,2011-01-01,Oromia,17931228.350837708,12150340.456420898,3350197.28704834,0.0,15943.7958984375,17931228.350837708,12148995.278442383,3351542.44329834,0.0,15943.7958984375,17501142.975837708,12576330.086791992,3353585.87298584,707.4605102539062,15943.7958984375,0,0.0,0.0,33431766.094306946,33447709.890205383,33431766.07257843,33447709.868476868,33431766.396125793,33447710.19202423
80,2011-01-01,SNNP,2626636.6387138367,11596878.757873535,224013.43614196777,0.0,0.0,2626636.6387138367,11561610.738952637,259281.4707107544,0.0,0.0,2626636.6387138367,10382113.378356934,1438778.93624115,0.0,0.0,0,0.0,0.0,14447528.83272934,14447528.83272934,14447528.848377228,14447528.848377228,14447528.95331192,14447528.95331192
81,2011-01-01,Sidama,17470.75390625,3909363.0,0.0,0.0,0.0,17470.75390625,3909363.0,0.0,0.0,0.0,17470.75390625,3909363.0,0.0,0.0,0.0,0,0.0,0.0,3926833.75390625,3926833.75390625,3926833.75390625,3926833.75390625,3926833.75390625,3926833.75390625
82,2011-01-01,Somali,0.0,1397674.926727295,4029420.0625,9.367189407348633,180.7180938720703,0.0,1394016.6684570312,4033087.625,0.0,180.7180938720703,0.0,1172987.151977539,1972477.1159687042,2281639.96484375,180.7180938720703,0,0.0,0.0,5427104.356416702,5427285.074510574,5427104.293457031,5427285.011550903,5427104.232789993,5427284.950883865
